feature_names,sample,qsampled,random_sample
ptsd3,2,,5
ptsd9,1,1,3
ptsd10,3,1,3
ptsd13,1,1,3
ptsd14,1,2,3
ptsd15,1,1,4
ptsd18,1,2,4
ptsd19,2,4,4
ptsd21,1,,1
ptsd23,1,1,3
ptsd25,1,1,3
ptsd27,2,4,2
ptsd29,1,1,1
ptsd30,1,4,1
ptsd31,1,1,2
ptsd32,1,3,3
ptsd33,1,,1
ptsd35,1,1,5
ptsd40,1,2,4
ptsd44,2,2,3
ptsd45,5,1,4
ptsd46,1,1,5
ptsd49,1,1,3
ptsd51,1,1,3
ptsd52,1,1,1
ptsd55,1,,4
ptsd56,1,1,2
ptsd57,1,3,2
ptsd60,2,4,1
ptsd63,1,1,2
ptsd64,1,,4
ptsd65,1,2,4
ptsd66,1,1,2
ptsd68,1,,3
ptsd72,1,1,2
ptsd73,1,1,1
ptsd75,1,1,3
ptsd76,1,1,2
ptsd79,1,4,5
ptsd83,1,,4
ptsd88,1,2,4
ptsd89,1,1,2
ptsd91,1,3,1
ptsd92,1,4,4
ptsd93,2,3,4
ptsd99,1,,1
ptsd100,1,2,2
ptsd101,1,1,1
ptsd102,1,2,5
ptsd106,1,2,4
ptsd108,2,2,3
ptsd110,1,,2
ptsd112,1,,4
ptsd113,4,5,3
ptsd114,1,1,2
ptsd116,5,2,4
ptsd120,1,4,1
ptsd121,1,3,1
ptsd123,1,1,4
ptsd125,1,3,2
ptsd126,1,1,2
ptsd128,1,3,2
ptsd130,1,,5
ptsd133,1,2,3
ptsd136,1,1,4
ptsd137,1,1,3
ptsd139,1,1,3
ptsd141,1,4,1
ptsd142,1,1,5
ptsd143,1,3,3
ptsd146,1,3,4
ptsd148,1,2,4
ptsd149,1,1,5
ptsd151,1,1,4
ptsd152,1,3,4
ptsd154,1,2,1
ptsd155,1,1,5
ptsd157,1,1,1
ptsd159,2,,5
ptsd160,1,5,5
ptsd162,1,2,3
ptsd167,1,2,1
ptsd168,1,1,5
ptsd170,1,1,4
ptsd172,1,,2
ptsd173,1,3,1
ptsd174,1,,1
ptsd175,1,3,3
ptsd176,1,1,3
ptsd177,1,3,3
ptsd178,1,3,3
ptsd179,1,3,1
ptsd180,1,1,2
ptsd181,1,1,2
ptsd182,1,2,4
ptsd184,1,1,1
ptsd187,2,2,3
ptsd190,1,,3
ptsd194,1,2,2
ptsd196,1,1,1
ptsd197,1,4,3
ptsd198,1,3,3
ptsd202,2,3,4
ptsd208,1,,1
ptsd211,2,5,3
