feature_names,sample,qsampled,random_sample
ptsd2,1,2,4
ptsd3,2,2,5
ptsd6,3,4,3
ptsd9,2,,2
ptsd10,2,,1
ptsd12,1,4,1
ptsd15,2,3,4
ptsd16,2,3,4
ptsd17,2,2,4
ptsd20,2,,1
ptsd22,1,2,3
ptsd26,3,1,4
ptsd28,3,2,2
ptsd30,2,3,1
ptsd31,3,4,1
ptsd32,3,5,2
ptsd35,3,4,3
ptsd36,3,4,2
ptsd38,3,,4
ptsd39,3,4,3
ptsd41,1,,3
ptsd43,3,4,4
ptsd44,2,2,5
ptsd45,4,2,2
ptsd47,1,2,4
ptsd48,3,4,2
ptsd49,3,2,3
ptsd51,1,1,1
ptsd53,1,2,3
ptsd54,1,1,2
ptsd55,1,3,1
ptsd56,3,2,2
ptsd57,4,2,2
ptsd58,4,3,2
ptsd65,2,1,2
ptsd68,3,,3
ptsd72,3,3,2
ptsd73,5,2,1
ptsd77,3,5,3
ptsd78,2,,2
ptsd81,3,5,5
ptsd82,3,3,4
ptsd83,2,4,4
ptsd85,3,3,2
ptsd86,3,3,5
ptsd90,3,3,4
ptsd93,3,3,1
ptsd96,1,,2
ptsd97,2,2,1
ptsd98,2,,5
ptsd101,3,2,5
ptsd102,3,1,4
ptsd103,3,5,2
ptsd104,5,5,4
ptsd108,2,1,1
ptsd112,2,,2
ptsd113,4,,4
ptsd114,2,2,3
ptsd117,1,,4
ptsd118,2,,1
ptsd123,3,,2
ptsd124,4,2,3
ptsd126,4,4,1
ptsd127,4,,3
ptsd130,3,3,3
ptsd131,3,4,4
ptsd133,2,4,5
ptsd135,2,3,3
ptsd136,1,2,4
ptsd138,2,2,3
ptsd139,2,3,2
ptsd140,1,5,4
ptsd141,2,,4
ptsd142,1,3,4
ptsd143,1,3,4
ptsd145,1,4,3
ptsd151,1,,2
ptsd154,1,2,5
ptsd155,1,1,1
ptsd158,1,,5
ptsd159,4,3,5
ptsd160,2,3,3
ptsd161,2,2,5
ptsd162,4,,4
ptsd165,1,3,4
ptsd167,1,2,2
ptsd168,1,2,1
ptsd169,1,2,3
ptsd170,1,2,3
ptsd171,1,3,4
ptsd175,1,2,5
ptsd176,1,2,3
ptsd178,1,3,2
ptsd179,1,2,2
ptsd181,2,,2
ptsd182,2,1,4
ptsd183,4,1,1
ptsd185,1,3,4
ptsd186,4,2,4
ptsd188,4,1,3
ptsd189,4,1,3
ptsd192,1,5,2
ptsd195,1,1,1
ptsd199,2,,3
ptsd203,3,4,3
ptsd209,2,2,4
ptsd210,3,3,1
