feature_names,sample,qsampled,random_sample
ptsd1,4,3,5
ptsd2,2,,4
ptsd3,5,2,3
ptsd9,3,,2
ptsd10,2,1,1
ptsd11,3,2,1
ptsd12,2,2,3
ptsd13,4,1,4
ptsd15,3,3,4
ptsd16,4,4,1
ptsd22,3,1,3
ptsd23,5,1,4
ptsd24,3,2,2
ptsd27,3,4,3
ptsd30,3,,1
ptsd32,4,3,1
ptsd33,4,4,2
ptsd35,3,4,3
ptsd38,3,2,2
ptsd39,3,3,4
ptsd44,3,1,3
ptsd45,5,4,4
ptsd47,2,3,5
ptsd48,3,2,3
ptsd49,3,3,4
ptsd51,2,2,1
ptsd52,2,3,4
ptsd57,3,2,2
ptsd61,2,3,1
ptsd65,2,,2
ptsd69,3,3,2
ptsd73,2,,2
ptsd74,2,3,3
ptsd75,1,,2
ptsd76,2,4,1
ptsd79,3,2,3
ptsd81,2,1,2
ptsd82,2,2,5
ptsd83,2,2,4
ptsd85,2,2,4
ptsd86,2,3,2
ptsd87,2,1,5
ptsd88,2,1,2
ptsd89,3,2,3
ptsd91,3,2,2
ptsd92,2,1,4
ptsd93,2,,2
ptsd95,2,2,2
ptsd96,2,2,5
ptsd97,3,4,5
ptsd98,1,,4
ptsd99,2,3,3
ptsd102,2,,4
ptsd104,2,4,3
ptsd105,3,1,4
ptsd106,3,3,3
ptsd107,3,2,3
ptsd108,3,3,1
ptsd109,2,3,1
ptsd110,3,,1
ptsd113,3,3,5
ptsd114,2,2,3
ptsd119,3,,3
ptsd122,2,,1
ptsd125,2,4,4
ptsd126,3,4,1
ptsd128,2,,3
ptsd129,2,1,4
ptsd130,3,2,3
ptsd131,3,2,4
ptsd132,3,3,4
ptsd133,2,4,5
ptsd135,2,2,4
ptsd136,2,2,4
ptsd139,3,3,3
ptsd140,3,4,1
ptsd141,3,,4
ptsd142,2,2,1
ptsd143,3,,5
ptsd147,3,2,5
ptsd148,3,,3
ptsd149,3,,5
ptsd150,2,2,4
ptsd151,1,1,3
ptsd152,3,1,1
ptsd153,3,,1
ptsd154,3,3,3
ptsd157,3,3,3
ptsd160,3,1,2
ptsd162,2,4,5
ptsd167,2,3,1
ptsd168,3,4,1
ptsd173,2,2,4
ptsd176,3,2,1
ptsd179,2,1,4
ptsd180,3,2,3
ptsd181,2,2,4
ptsd185,2,1,4
ptsd187,2,4,2
ptsd190,1,1,4
ptsd191,3,,2
ptsd192,3,3,3
ptsd194,2,2,3
ptsd196,2,,4
ptsd197,3,1,1
ptsd198,3,5,3
ptsd199,4,1,1
ptsd200,4,,4
ptsd204,4,2,1
ptsd205,3,3,3
ptsd207,3,,5
ptsd208,2,4,4
ptsd211,2,,2
