feature_names,sample,qsampled,random_sample
ptsd5,1,1,3
ptsd7,2,2,5
ptsd9,1,4,3
ptsd10,2,1,3
ptsd11,1,2,1
ptsd12,1,2,1
ptsd18,2,3,4
ptsd19,1,3,4
ptsd21,1,1,4
ptsd22,1,1,1
ptsd24,2,,2
ptsd26,1,3,1
ptsd27,1,1,3
ptsd28,1,3,2
ptsd29,1,2,1
ptsd30,2,2,1
ptsd33,2,2,2
ptsd37,2,3,1
ptsd39,2,1,2
ptsd40,1,2,3
ptsd42,1,1,3
ptsd43,2,3,3
ptsd44,2,,4
ptsd49,1,3,2
ptsd51,1,1,3
ptsd52,1,1,4
ptsd54,1,1,3
ptsd55,1,,4
ptsd57,2,5,2
ptsd59,1,3,1
ptsd61,3,2,2
ptsd64,1,,4
ptsd65,2,3,2
ptsd67,1,1,1
ptsd69,1,,2
ptsd70,1,3,1
ptsd74,1,2,3
ptsd77,1,1,2
ptsd81,2,1,5
ptsd83,1,3,4
ptsd88,1,4,4
ptsd90,2,3,3
ptsd91,1,4,1
ptsd93,2,2,4
ptsd94,2,4,1
ptsd96,2,5,5
ptsd97,1,5,2
ptsd98,2,2,3
ptsd99,1,,2
ptsd101,1,3,2
ptsd102,2,3,1
ptsd104,3,,5
ptsd106,2,2,4
ptsd109,3,2,4
ptsd110,2,4,2
ptsd111,2,2,4
ptsd113,1,,3
ptsd115,2,1,2
ptsd116,2,1,4
ptsd118,1,2,3
ptsd119,1,1,3
ptsd125,2,2,2
ptsd127,2,3,2
ptsd129,1,1,2
ptsd131,1,3,5
ptsd132,1,3,3
ptsd133,1,2,4
ptsd135,1,3,3
ptsd136,1,2,4
ptsd137,1,2,5
ptsd139,1,4,3
ptsd144,2,1,1
ptsd145,1,,3
ptsd147,1,3,4
ptsd150,1,5,5
ptsd151,1,,4
ptsd156,1,,4
ptsd157,1,2,1
ptsd158,1,1,5
ptsd160,1,,1
ptsd163,2,5,5
ptsd164,1,1,4
ptsd168,1,1,3
ptsd169,1,1,5
ptsd170,1,,4
ptsd171,1,1,4
ptsd174,1,2,1
ptsd175,1,1,1
ptsd177,1,1,1
ptsd178,1,1,4
ptsd184,1,1,3
ptsd186,1,3,3
ptsd188,2,3,4
ptsd189,1,1,1
ptsd190,1,1,2
ptsd192,1,3,4
ptsd196,1,1,1
ptsd197,1,4,4
ptsd198,1,5,2
ptsd200,1,5,1
ptsd201,1,2,3
ptsd202,2,,3
ptsd203,1,1,4
ptsd204,2,2,1
ptsd206,1,3,3
ptsd209,1,,1
