feature_names,sample,qsampled,random_sample
ptsd2,2,1,4
ptsd3,2,,5
ptsd4,2,1,4
ptsd6,2,,3
ptsd7,1,2,2
ptsd9,1,2,3
ptsd10,3,,1
ptsd11,2,2,3
ptsd15,2,3,4
ptsd16,3,3,4
ptsd18,3,4,1
ptsd19,2,3,3
ptsd20,1,3,4
ptsd24,3,4,2
ptsd26,1,4,4
ptsd27,2,4,3
ptsd29,3,5,1
ptsd30,4,3,1
ptsd33,3,3,2
ptsd37,3,3,1
ptsd40,3,3,2
ptsd41,2,2,5
ptsd44,3,3,3
ptsd46,2,,4
ptsd48,3,2,2
ptsd49,3,3,4
ptsd51,2,1,4
ptsd52,3,4,3
ptsd53,3,,1
ptsd54,1,1,4
ptsd57,3,,2
ptsd59,1,2,1
ptsd60,2,3,2
ptsd63,1,1,4
ptsd65,1,1,2
ptsd73,1,4,3
ptsd74,1,2,2
ptsd77,3,2,1
ptsd78,3,3,3
ptsd82,2,1,2
ptsd83,1,1,5
ptsd84,1,2,4
ptsd85,4,2,4
ptsd86,1,3,2
ptsd87,1,3,5
ptsd90,3,,4
ptsd93,2,3,1
ptsd94,1,2,2
ptsd95,1,3,3
ptsd96,1,1,1
ptsd97,1,,5
ptsd98,1,3,5
ptsd99,1,4,4
ptsd100,3,2,2
ptsd101,1,2,4
ptsd102,1,,3
ptsd103,2,5,2
ptsd105,3,4,3
ptsd110,3,1,4
ptsd111,2,2,3
ptsd113,4,3,1
ptsd114,2,,5
ptsd115,5,,3
ptsd116,4,1,4
ptsd117,1,,1
ptsd120,4,2,3
ptsd121,2,1,1
ptsd123,1,,3
ptsd125,1,2,4
ptsd126,4,4,1
ptsd130,3,2,4
ptsd131,3,2,4
ptsd137,2,1,5
ptsd138,3,4,3
ptsd140,3,,4
ptsd142,4,5,1
ptsd143,3,2,5
ptsd144,3,1,2
ptsd147,1,,5
ptsd149,1,2,5
ptsd153,4,3,3
ptsd154,4,2,5
ptsd158,1,1,4
ptsd160,1,,2
ptsd161,1,1,1
ptsd164,2,2,1
ptsd167,1,4,2
ptsd169,4,4,3
ptsd170,5,,3
ptsd171,2,3,4
ptsd172,1,2,5
ptsd174,5,2,3
ptsd176,1,2,1
ptsd178,1,3,2
ptsd181,1,1,2
ptsd182,1,5,4
ptsd186,2,1,4
ptsd187,2,,2
ptsd190,1,1,2
ptsd191,1,1,2
ptsd193,1,2,4
ptsd194,1,1,2
ptsd195,3,5,1
ptsd199,1,4,3
ptsd201,4,,3
ptsd203,3,2,4
ptsd204,3,4,1
ptsd205,2,3,3
ptsd209,1,1,1
ptsd210,3,,4
