feature_names,sample,qsampled,random_sample
HRS1,c,b,b
HRS2,e,e,a
PRESTG10,b,c,e
PRESTG105PLUS,b,,e
SPOCC10,e,c,c
SPPRES10,e,,b
SPPRES105PLUS,e,,d
COOCC10,e,e,b
PAOCC10,c,b,b
PAPRES105PLUS,c,c,b
mawrkslf,someone else,someone else,self-employed
MAOCC10,c,,c
MAPRES10,d,,d
MAPRES105PLUS,d,,c
sibs,c,c,e
childs,b,,c
paeduc,c,,c
maeduc,d,c,b
padeg,bachelor,,lt high school
dipged,high school diploma,,high school diploma
race,white,,white
RES16,50000 to 250000,city gt 250000,farm
REG16,middle atlantic,,foreign
FAMILY16,mother & father,mother & father,female relative
mawrkgrw,yes,,no
INCOM16,above average,,above average
parborn,both in u.s,,mother only
granborn,c,c,c
hompop,4,,8
teens,e,c,e
earnrs,e,c,e
income,$25000 or more,,lt $1000
rincome,$10000 - 14999,,$3000 to 3999
RINCOM16,$12500 to 14999,,$5 000 to 5 999
region,middle atlantic,e. nor. central,pacific
xnorcsiz,"uninc,lrg city","uninc,lrg city","uninc,med city"
size,43,,71
IF16WHO,trump,clinton,other
polviews,liberal,moderate,slightly liberal
natspac,about right,,too little
natenvir,too little,too little,about right
natheal,about right,,about right
natcity,about right,about right,about right
nateduc,about right,about right,about right
natrace,too little,too little,about right
nataid,about right,,about right
natroad,too much,about right,too little
natpark,about right,,too little
natchld,about right,too little,about right
tax,too high,,about right
spkmil,allowed,,allowed
spkhomo,allowed,allowed,allowed
libhomo,not remove,,remove
spkmslm,"yes, allowed",,"yes, allowed"
libmslm,remove,,remove
gunlaw,favor,favor,oppose
courts,not harsh enough,,about right
postlife,yes,,yes
pray,once a week,,several times a week
popespks,certainly true,probably true,probably false
FUND16,moderate,moderate,moderate
bible,inspired word,,inspired word
life,exciting,,routine
helpful,lookout for self,,lookout for self
trust,can't be too careful,can trust,can trust
conbus,a great deal,only some,only some
conclerg,a great deal,,hardly any
coneduc,only some,hardly any,a great deal
conpress,a great deal,,only some
conmedic,a great deal,,hardly any
contv,a great deal,,only some
obey,3rd important,,least important
thnkself,4th important,4th important,4th important
helpoth,2nd important,,3rd important
weekswrk,c,,b
class,middle class,middle class,working class
finalter,stayed same,,worse
WKSUB1,yes,,yes
WKSUP1,no,no,yes
unemp,no,,yes
union,neither belongs,neither belongs,neither belongs
UNION1,neither belongs,,r and spouse or partner belong
kidssol,much better,,no children -volunteered-
abhlth,yes,,no
abpoor,no,yes,yes
xmarsex,almst always wrg,,always wrong
pornlaw,illegal to all,illegal under 18,illegal to all
xmovie,yes,,yes
polabuse,yes,,no
polattak,yes,no,no
fear,no,,no
owngun,no,,yes
pistol,no,yes,yes
shotgun,no,,no
rifle,no,refused,refused
hunt,neither,,neither
HUNT1,neither hunts,neither hunts,neither hunts
tvhours,e,,e
coop,"friendly,interested",,"restless,impatient"
comprend,good,,poor
form,standard <x>,,alternate <y>
random,c,,c
helppoor,b,,b
helpnot,b,,c
helpsick,c,e,c
reborn,no,no,no
numcong,e,c,e
workwhts,e,,e
intlwhts,e,e,e
intlhsps,e,e,e
vigversn,b,,e
seriousp,very serious,,not at all serious
upsdowns,somewhat likely,,very likely
breakdwn,very likely,not very likely,not at all likely
mentlill,very likely,,somewhat likely
physill,very likely,not very likely,not at all likely
dectreat,not very able,somewhat able,not able at all
decmoney,not very able,,very able
imprvtrt,very likely,very likely,very likely
vignei,probably willing,probably willing,definitely unwilling
vigfrnd,probably willing,probably unwilling,definitely willing
viggrp,probably unwilling,probably willing,definitely willing
vigmar,definitely unwilling,,probably willing
hurtoth,somewhat likely,,not very likely
hurtself,somewhat likely,,not very likely
tlkfam,yes,,yes
meddoc,yes,yes,yes
mentloth,yes,,yes
otcmed,yes,,no
mentlhos,no,,no
mustdoc,yes,yes,yes
CLOSETO1,e,e,d
CLOSETO2,e,e,b
CLOSETO4,e,,d
SEETALK4,e,,c
MYPROBS2,e,e,e
MYPROBS4,e,,c
SEVERE1,e,,c
SEVERE5,e,e,e
DANGOTH1,e,e,e
DANGOTH2,e,,d
DANGOTH5,e,e,c
DANGSLF1,e,,d
DANGSLF2,e,e,c
DANGSLF3,e,,e
DANGSLF4,e,,c
fammhneg,not very much,,somewhat
othmhneg,not very much,,very much
diagnosd,no,,yes
MCSDS2,True,True,False
MCSDS5,True,True,False
sprtprsn,slight spiritual,,modeate spirtual
spklang,poorly/hardly at all,very well,very well
emailmin,e,c,d
emailhr,e,d,e
wwwhr,e,,e
wwwmin,e,c,d
yearsjob,c,,d
waypaid,c,,e
wrksched,night shift,day shift,afternoon shift
mustwork,no,yes,no
wkvsfam,rarely,,never
hrsrelax,c,c,c
secondwk,no,,yes
workfast,strongly agree,agree,strongly agree
knowwhat,strongly agree,agree,strongly disagree
myskills,strongly agree,,disagree
respect,strongly agree,,strongly disagree
safehlth,strongly agree,,agree
proudemp,agree,disagree,disagree
prodctiv,strongly agree,,agree
wksmooth,strongly agree,disagree,strongly disagree
partteam,"yes, i work as part of a team","yes, i work as part of a team","yes, i work as part of a team"
toofewwk,sometimes,,often
promteok,not too true,not at all true,not at all true
haveinfo,very true,very true,not at all true
supcares,very true,somewhat true,not too true
condemnd,somewhat true,,very true
promtefr,not too true,somewhat true,somewhat true
suphelp,somewhat true,somewhat true,not too true
hvylift,yes,,no
fairearn,about as much as you deserve,,much less than you deserve
JOBFIND1,very easy to find similar job,,not easy at all to find similar job
wkageism,no,,yes
wkharsex,no,no,yes
physhlth,c,c,e
mntlhlth,c,,c
hlthdays,c,,c
usedup,often,,sometimes
hurtatwk,c,c,e
spvtrfair,somewhat true,,not too true
strredpg,no,,no
phyeffrt,very hard,somewhat hard,somewhat hard
SATJOB1,somewhat satisfied,,not at all satisfied
knowschd,one week or less,4 weeks or more,4 weeks or more
usetech,c,,b
diabetes,no,,no
weight,c,c,d
height,d,c,e
misswork,c,,d
LIFEIN5,d,,b
poorserv,a few times a year,a few times a year,less than once a year
notsmart,a few times a year,,a few times a month
afraidof,never,,at least once a week
hlthmntl,excellent,,fair
satsoc,very good,fair,excellent
actssoc,excellent,,very good
physacts,completely,completely,not at all
emoprobs,b,c,d
ratepain,c,c,d
ABSTATE1,very hard,easy,very easy
ABHELP2,yes,yes,yes
ABHELP3,yes,yes,no
natnotice,somewhat agree,strongly agree,strongly disagree
natviews,strongly agree,,somewhat disagree
nataccess,strongly agree,,strongly agree
nattime,strongly agree,,somewhat disagree
natrelax,strongly agree,strongly agree,somewhat agree
natactive,strongly agree,strongly agree,somewhat agree
natlack,somewhat disagree,,somewhat agree
whynopet,pet died,,too expensive
PETB4,yes,,no
CATB4,did not have,,had
SMAMMALB4,did not have,did not have,had
BIRDB4,did not have,did not have,did not have
FISHB4,did not have,,had
REPTILEB4,did not have,,did not have
HORSEB4,did not have,did not have,did not have
OTHPETB4,did not have,,had
PETB4CMFRT,often,,almost always
stockval,e,,c
extrapay,no,,yes
extraval,e,e,d
yearval,e,e,c
visnhist,e,,e
viszoo,e,,c
empinput,no,yes,yes
emptrain,no,no,no
buyesop,i would be less likely to buy from an employee-owned company,,i would be more likely to buy from an employee-owned company
esopnot,i would probably take the job with the esop (employee stock ownership plan) or cash profit sharing,i would definitely take the job with the esop (employee stock ownership plan) or cash profit sharing,i would probably take the job with the esop (employee stock ownership plan) or cash profit sharing
company,a company whose stock is owned by outside investors who appoint the management to run the company's operations,,a company whose stock is owned by outside investors who appoint the management to run the company's operations
mhunsure,agree,,agree
prvdold,private companies/for-profit organizations,,"family, relatives or friends"
POLEFF11,neither agree nor disagree,disagree,agree
marcohab,"not married, no cohabitating partner",,na
kidpars,strongly agree,strongly agree,disagree
firstyou,strongly agree,strongly agree,disagree
knwclenr,no one,,family or relative
knwlawyr,someone else i know,,close friend
knwmchnc,no one,,no one
knwtcher,family or relative,family or relative,someone else i know
govlazy,disagree,,neither agree nor disagree
partlsc,once a week or more,several times a year,once in the past year
partvol,once in the past year,,one to three times a month
hlphome,close family member,neighbor,close family member
hlpjob,private companies,public services,no person or organization
hlpsickr,family members or close friends,,public services
trcourts,d,,b
dinefrds,once a week,,once a month
newfrds,sometimes,sometimes,rarely
conwkday,5-9 people,,100 or more people
cntctpar,the parent i have contact with most frequently lives with me,,once a week
cntctkid,i do not have any adult children,i do not have any adult children,i do not have any adult children
cntctfrd,daily,,the close friend i have contact with the most frequently lives with me
intcntct,b,c,d
unhappy,never,never,sometimes
pilingup,never,rarely,never
numlangs,one language,two languages,three languages
incgap,neither,,disagree
marhomo,strongly agree,,strongly agree
stress,often,,sometimes
supervis,doesnt supervise,,doesnt supervise
localnum,50-99,,50-99
relactiv,never,,less than once a year
partners,no partners,1 partner,21-100 partners
PARTNRS5,no partners,1 partner,21-100 partners
evpaidsx,no,no,no
evidu,no,,no
evcrack,no,no,yes
HIVTEST1,e,,a
sexornt,heterosexual or straight,heterosexual or straight,bisexual
sexbirth,male,male,female
conrinc,c,,d
ethnic,greece,hungary,puerto rico
ETH1,greece,ireland,russia
RACECEN1,white,white,japanese
mnthsusa,e,,e
wordsum,e,,c
OLD1,c,c,b
RELATE2,spouse,,parent or parent-in-law
GENDER2,female,female,male
OLD2,c,,d
RELATE3,child,child,child
GENDER3,male,,female
RELATE4,child,,parent or parent-in-law
GENDER4,male,,male
OLD4,c,,b
OLD6,e,e,c
OLD10,e,e,e
RELHHD2,spouse,"partner,fiance-e-,boyfriend,girlfriend,etc",cousin
RELHHD3,"child,natural or adopted,stepchild","child,natural or adopted,stepchild","other non-relative-employee,boarder-"
RELHHD4,"child,natural or adopted,stepchild",,"roommate,housemate"
respnum,3rd person,,5th person
hhtype,"3adlts,2mar,sp,rel,1+kids",,"4+adlts,1mar,0kids"
famgen,"2 gens, children","2 gens, children","2 gens, grandchldrn"
rplace,child,,son or daughter-in-law
rvisitor,r. is household member,,r. is household member
visitors,no visitors,no visitors,2 visitors
RELHH2,spouse,,other non-rlative
RELHH3,"child, unsp",,biological child
RELSP1,spouse,spouse,spouse
PAISCO88,c,,d
MAISCO88,c,,d
SPISCO88,e,,c
ISCO08,waiters,,hairdressers
SEI10,b,c,c
SEI10INC,b,,e
PASEI10,c,,b
MASEI10,d,e,e
MASEI10EDUC,d,,c
MASEI10INC,d,,b
SPSEI10,e,c,d
SPSEI10INC,e,,d
COSEI10,e,e,c
COSEI10EDUC,e,,b
COSEI10INC,e,,c
COPRES10,e,,d
zodiac,gemini,,pisces
inthisp,not hispanic,not hispanic,not hispanic
INTRACE1,white,,black or african
WHOELSE2,no,,no
WHOELSE3,no,yes,no
WHOELSE5,no,,no
WHOELSE6,yes,,yes
feeused,"yes, money",,"yes, money"
feelevel,d,b,b
intage,57,51,37
intsex,female,female,female
ballot,ballot c,,ballot c
version,3,2,2
issp,did issp,,didnt do issp
sampcode,601,601,608
spaneng,english,english,english
huadd,yes,,yes
kidsinhh,no,,yes
respond,low,,high
incuspop,average,average,average
neisafe,very safe,,somewhat safe
rlooks,very attractive,,unattractive
rweight,about the right weight,,about the right weight
wtssnr,c,c,e
wtssall,c,c,c
