feature_names,sample,qsampled,random_sample
ptsd2,2,2,2
ptsd3,2,,5
ptsd4,3,1,4
ptsd6,2,2,5
ptsd7,1,,2
ptsd13,1,3,2
ptsd14,1,3,2
ptsd17,1,4,4
ptsd18,1,4,5
ptsd21,1,,2
ptsd22,1,3,2
ptsd25,2,2,2
ptsd29,2,2,1
ptsd30,1,2,5
ptsd35,1,,1
ptsd36,2,3,1
ptsd37,3,,3
ptsd39,3,,4
ptsd40,3,4,3
ptsd41,2,4,5
ptsd43,2,2,4
ptsd44,4,3,5
ptsd46,1,1,3
ptsd49,4,,2
ptsd51,2,,1
ptsd55,1,1,4
ptsd59,2,2,2
ptsd60,3,,1
ptsd61,5,,5
ptsd62,2,,2
ptsd64,1,1,3
ptsd71,3,4,4
ptsd74,3,1,2
ptsd76,3,1,4
ptsd79,2,2,5
ptsd81,2,2,5
ptsd82,2,3,2
ptsd83,2,4,3
ptsd84,1,1,2
ptsd86,3,4,2
ptsd87,3,1,5
ptsd90,3,4,3
ptsd91,3,3,3
ptsd94,4,4,2
ptsd95,1,,4
ptsd96,4,2,2
ptsd97,4,5,3
ptsd99,3,4,4
ptsd100,3,4,4
ptsd102,3,4,4
ptsd104,4,1,4
ptsd105,3,3,3
ptsd107,3,3,4
ptsd109,4,,4
ptsd110,3,3,4
ptsd112,1,2,1
ptsd115,2,1,2
ptsd122,1,1,1
ptsd123,3,4,2
ptsd125,1,4,4
ptsd128,3,3,3
ptsd130,2,2,5
ptsd132,2,3,2
ptsd134,2,4,2
ptsd136,4,,4
ptsd137,5,2,3
ptsd140,4,4,1
ptsd141,3,,4
ptsd147,3,4,1
ptsd149,2,2,1
ptsd150,3,5,5
ptsd151,1,1,2
ptsd152,1,1,5
ptsd153,4,1,4
ptsd155,4,3,2
ptsd156,5,,3
ptsd157,3,3,5
ptsd158,4,2,2
ptsd159,1,2,2
ptsd160,2,5,4
ptsd163,4,3,3
ptsd164,3,3,2
ptsd166,3,2,3
ptsd169,3,3,2
ptsd170,3,4,2
ptsd172,3,1,3
ptsd176,1,3,4
ptsd177,3,3,3
ptsd178,2,,2
ptsd179,3,4,3
ptsd180,4,4,3
ptsd181,1,,1
ptsd183,1,1,1
ptsd184,1,2,4
ptsd186,1,2,1
ptsd187,2,2,4
ptsd188,2,3,1
ptsd189,1,1,1
ptsd193,1,3,3
ptsd194,3,2,3
ptsd201,3,1,5
ptsd203,3,5,5
ptsd204,3,2,1
ptsd205,3,3,4
ptsd206,2,1,1
ptsd208,2,3,3
ptsd211,5,,1
