feature_names,sample,qsampled,random_sample
ptsd1,3,4,5
ptsd2,1,2,4
ptsd3,1,,5
ptsd4,1,2,2
ptsd6,3,3,2
ptsd9,1,1,2
ptsd11,2,4,1
ptsd12,4,3,3
ptsd13,3,3,5
ptsd15,3,3,2
ptsd24,3,2,3
ptsd25,3,3,2
ptsd26,1,2,4
ptsd28,4,2,1
ptsd29,2,4,1
ptsd30,2,4,5
ptsd33,2,3,1
ptsd34,2,4,5
ptsd39,3,3,3
ptsd40,2,3,2
ptsd43,3,3,4
ptsd45,2,1,5
ptsd46,1,1,3
ptsd48,3,3,2
ptsd49,4,4,1
ptsd52,2,,3
ptsd57,2,3,4
ptsd60,3,4,2
ptsd61,2,2,1
ptsd62,2,1,3
ptsd63,1,,3
ptsd66,1,,3
ptsd67,1,2,3
ptsd69,3,,4
ptsd71,3,3,2
ptsd72,2,2,4
ptsd75,2,,5
ptsd76,2,3,5
ptsd77,1,1,2
ptsd78,2,3,3
ptsd80,3,5,2
ptsd81,3,2,2
ptsd82,3,,5
ptsd83,1,3,4
ptsd85,4,1,5
ptsd86,2,,2
ptsd87,2,2,3
ptsd88,2,4,1
ptsd89,1,1,4
ptsd90,1,1,2
ptsd91,2,1,2
ptsd92,3,1,2
ptsd93,3,2,3
ptsd96,2,4,4
ptsd97,3,1,4
ptsd98,2,2,4
ptsd99,1,,4
ptsd101,2,5,1
ptsd102,3,3,2
ptsd104,1,,5
ptsd105,3,3,2
ptsd108,2,,4
ptsd109,1,1,3
ptsd111,3,4,5
ptsd112,2,4,2
ptsd113,2,3,2
ptsd114,2,1,4
ptsd116,4,,3
ptsd118,1,3,1
ptsd119,1,,4
ptsd122,1,,4
ptsd124,3,2,4
ptsd125,2,,2
ptsd126,2,3,1
ptsd128,1,3,1
ptsd130,5,1,5
ptsd132,4,4,4
ptsd134,3,2,2
ptsd135,4,4,3
ptsd138,4,1,1
ptsd143,4,1,2
ptsd144,3,,4
ptsd145,2,1,1
ptsd148,2,1,4
ptsd149,2,2,3
ptsd150,2,3,4
ptsd151,1,1,2
ptsd152,1,1,2
ptsd155,2,4,3
ptsd157,1,2,4
ptsd158,2,2,4
ptsd160,4,2,3
ptsd162,1,2,4
ptsd164,3,3,3
ptsd165,2,3,1
ptsd166,2,3,2
ptsd169,2,5,1
ptsd173,3,2,4
ptsd174,2,3,5
ptsd176,2,2,2
ptsd177,3,3,1
ptsd179,2,2,2
ptsd182,1,3,3
ptsd183,3,,5
ptsd190,1,,3
ptsd191,4,,1
ptsd195,1,1,1
ptsd200,2,,4
ptsd204,2,4,1
ptsd210,1,2,3
