feature_names,sample,qsampled,random_sample
ptsd3,1,1,5
ptsd7,1,4,5
ptsd8,1,2,2
ptsd9,1,2,2
ptsd11,1,1,1
ptsd14,3,4,4
ptsd15,2,1,5
ptsd18,1,4,2
ptsd23,1,1,2
ptsd24,1,4,1
ptsd25,1,,4
ptsd27,1,3,1
ptsd28,1,1,4
ptsd29,2,2,5
ptsd30,1,2,1
ptsd35,1,2,5
ptsd36,2,,3
ptsd37,2,,2
ptsd38,1,,3
ptsd41,1,1,4
ptsd46,1,1,5
ptsd48,1,1,2
ptsd50,1,3,2
ptsd51,3,1,1
ptsd52,1,,3
ptsd54,1,,2
ptsd57,1,4,2
ptsd58,2,,1
ptsd59,1,2,5
ptsd60,4,,4
ptsd61,3,,4
ptsd62,3,1,2
ptsd64,3,1,4
ptsd65,2,3,1
ptsd68,1,1,4
ptsd69,2,1,5
ptsd70,1,2,5
ptsd73,2,2,2
ptsd75,1,3,3
ptsd76,1,,2
ptsd79,1,3,2
ptsd82,3,2,5
ptsd83,1,1,4
ptsd84,1,1,5
ptsd85,1,4,2
ptsd89,4,1,3
ptsd90,2,2,4
ptsd91,1,1,4
ptsd92,1,2,2
ptsd93,2,4,4
ptsd94,3,3,4
ptsd95,1,1,2
ptsd99,2,2,3
ptsd103,1,,4
ptsd105,2,3,2
ptsd106,1,2,2
ptsd109,2,,3
ptsd113,1,3,4
ptsd114,2,2,4
ptsd115,1,1,1
ptsd116,2,2,2
ptsd117,2,3,2
ptsd121,1,4,2
ptsd126,2,4,4
ptsd127,2,3,3
ptsd129,1,,4
ptsd131,2,1,5
ptsd133,4,4,2
ptsd135,3,2,2
ptsd137,2,1,4
ptsd140,1,3,3
ptsd142,1,,1
ptsd145,1,3,4
ptsd146,1,2,1
ptsd147,1,5,1
ptsd148,2,2,5
ptsd149,2,5,2
ptsd150,2,1,5
ptsd151,1,1,3
ptsd152,1,1,2
ptsd156,2,,3
ptsd160,1,1,5
ptsd162,2,2,2
ptsd164,2,4,4
ptsd165,1,2,1
ptsd166,4,1,3
ptsd167,2,1,2
ptsd168,1,1,3
ptsd170,1,1,4
ptsd172,1,2,2
ptsd173,1,1,2
ptsd174,4,3,3
ptsd176,1,2,4
ptsd178,1,,3
ptsd179,3,4,2
ptsd181,1,,3
ptsd183,1,1,4
ptsd184,1,,5
ptsd185,1,1,2
ptsd186,1,2,4
ptsd188,1,1,3
ptsd189,2,3,1
ptsd192,1,2,2
ptsd193,1,2,2
ptsd194,1,2,3
ptsd195,2,3,3
ptsd198,2,1,5
ptsd200,1,5,5
ptsd202,2,2,1
ptsd204,1,2,4
ptsd206,1,5,1
ptsd207,1,3,3
ptsd210,1,,1
