feature_names,sample,qsampled,random_sample
wrkstat,working parttime,retired,school
HRS1,b,a,e
HRS2,e,,e
wrkslf,self-employed,someone else,self-employed
OCC10,b,,d
PRESTG10,c,,b
INDUS10,c,,b
martype,marriage between a man and a woman,marriage between a man and a woman,marriage between people of the same gender
divorce,no,yes,yes
spwrksta,working fulltime,keeping house,working parttime
COHRS1,e,,c
spwrkslf,someone else,,someone else
SPOCC10,c,,d
SPPRES10,c,,a
SPPRES105PLUS,c,c,d
PAOCC10,c,b,d
PAPRES10,c,c,c
PAIND10,c,,b
mawrkslf,self-employed,,someone else
MAIND10,"drugs, sundries, and chemical and allied products, merchant wholesalers",miscellaneous retail stores,"motor vehicles, parts and supplies, merchant wholesalers"
sibs,c,,d
childs,c,,c
age,c,c,e
agekdbrn,d,,a
educ,d,,b
paeduc,c,,c
maeduc,d,c,c
speduc,d,d,a
coeduc,e,e,b
degree,graduate,,bachelor
padeg,bachelor,,bachelor
madeg,bachelor,,high school
MAJOR1,business administration,,electronics
dipged,high school diploma,,ged
race,white,,white
MOBILE16,different state,,different state
FAMILY16,mother & father,,m and f relatives
mawrkgrw,yes,,no
INCOM16,above average,below average,far above average
hompop,4,,9
unrelat,d,c,c
earnrs,c,e,e
income,$25000 or more,$25000 or more,$10000 - 14999
region,middle atlantic,south atlantic,south atlantic
xnorcsiz,"suburb, lrg city",,"city,10-49999"
srcbelt,"suburb, 12 lrgst",,smsa's 13-100
size,2,,79
partyid,not str democrat,,independent
PRES16,iap,iap,other candidate (specify)
IF16WHO,clinton,,clinton
natspac,about right,,about right
natenvir,too little,,too little
natheal,too little,too much,too little
natcrime,about right,,about right
natrace,too little,about right,too little
natmass,too little,too little,about right
natpark,about right,,about right
courts,about right,,about right
grass,legal,,legal
attend,never,,once a month
reliten,not very strong,no religion,no religion
pray,lt once a week,never,several times a week
popespks,uncertain true or false,uncertain true or false,probably false
spfund,moderate,,liberal
bible,inspired word,,inspired word
raclive,yes,,no
affrmact,oppose pref,,strongly oppose pref
confinan,only some,,a great deal
conclerg,only some,,only some
confed,only some,hardly any,hardly any
contv,hardly any,only some,a great deal
conjudge,a great deal,,only some
conlegis,a great deal,,hardly any
conarmy,a great deal,,only some
obey,least important,most important,least important
popular,4th important,,4th important
thnkself,most important,most important,3rd important
workhard,3rd important,,least important
socommun,sev times a year,,sev times a week
socfrend,once a month,,sev times a week
aged,a good idea,depends,a bad idea
partfull,full-time,,full-time
jobfind,somewhat easy,,very easy
satjob,mod. satisfied,very satisfied,a little dissat
class,middle class,,lower class
rank,c,,b
satfin,not at all sat,satisfied,not at all sat
finalter,stayed same,better,better
finrela,average,average,far below average
WKSUB1,yes,,no
wksup,no,,yes
WKSUP1,no,,yes
UNION1,neither belongs,,r and spouse or partner belong
parsol,somewhat better,,about the same
pillok,agree,,agree
sexeduc,favor,favor,oppose
divlaw,stay same,easier,more difficult
teensex,almst always wrg,,sometimes wrong
pornlaw,illegal under 18,illegal under 18,illegal to all
SUICIDE1,yes,,no
SUICIDE2,no,,no
SUICIDE4,no,yes,no
polmurdr,no,,no
tvhours,c,b,e
form,standard <x>,,alternate <y>
random,c,,c
fechld,agree,,agree
fepresch,disagree,,strongly disagree
RACDIF1,yes,,yes
RACDIF4,no,,yes
helppoor,b,c,d
helpsick,b,c,e
reborn,no,no,no
wlthblks,c,c,e
workblks,c,c,e
workhsps,c,,e
intlhsps,c,,c
MARAsian,neither favor nor oppose,neither favor nor oppose,strongly favor
marwht,neither favor nor oppose,favor,favor
discaffm,somewhat unlikely,somewhat likely,somewhat likely
vigversn,e,e,d
CLOSETO2,e,,e
CLOSETO4,e,,c
CLOSETO5,e,,b
SEETALK1,e,,b
MYPROBS1,e,c,e
MYPROBS5,e,,e
SEVERE3,e,,c
DANGOTH1,e,,e
DANGOTH2,e,,d
DANGOTH5,e,e,e
DANGSLF3,e,,e
DANGSLF5,e,e,c
relpersn,modrte religious,,very religious
OTHLANG1,spanish,russian,japanese
spklang,very well,,poorly/hardly at all
betrlang,language 1,language 1,language 1
wwwhr,c,,c
huclean,very clean,,clean
yearsjob,c,,e
moredays,c,c,e
mustwork,no,,yes
wrkhome,worker works mainly at home,never,more than once a week
whywkhme,worker wants to work at home,other combinations and other reasons,other combinations and other reasons
wkvsfam,rarely,rarely,often
famvswk,sometimes,sometimes,sometimes
workfast,agree,strongly agree,agree
knowwhat,disagree,,disagree
myskills,agree,,strongly disagree
safetywk,agree,agree,disagree
teamsafe,disagree,agree,strongly agree
safehlth,agree,,strongly disagree
wksmooth,disagree,agree,agree
trdunion,disagree,agree,strongly disagree
partteam,"yes, i work as part of a team",,"no, i work mostly on my own"
wkdecide,sometimes,often,often
toofewwk,sometimes,,never
opdevel,not too true,,somewhat true
wkfreedm,somewhat true,not too true,not at all true
fringeok,somewhat true,,somewhat true
condemnd,not too true,,very true
handmove,no,no,no
wkpraise,yes,,no
rincblls,no,yes,yes
JOBFIND1,somewhat easy to find similar job,,not easy at all to find similar job
wkracism,no,,yes
wkharsex,no,,yes
HEALTH1,very good,,very good
mntlhlth,c,c,d
usedup,rarely,often,often
painarms,no,,no
strredpg,no,no,yes
phyeffrt,very light,,somewhat hard
slpprblm,rarely,rarely,never
SATJOB1,somewhat satisfied,somewhat satisfied,not at all satisfied
usetech,c,,d
hyperten,no,no,no
arthrtis,no,,yes
diabetes,no,,no
depress,no,no,no
ntwkhard,c,,c
misswork,c,,d
hlthphys,good,,poor
emoprobs,c,,d
fatigue,mild,none,very severe
abmelegl,should,should,should
abmoral,morally opposed,,morally opposed
