feature_names,sample,qsampled,random_sample
HRS1,c,c,b
HRS2,e,,a
wrkgovt,government,,private
PRESTG10,c,,e
INDUS10,c,c,c
martype,marriage between a man and a woman,marriage between a man and a woman,marriage between people of the same gender
divorce,no,,no
widowed,no,,yes
SPHRS2,e,e,b
COHRS2,e,e,c
spwrkslf,self-employed,,self-employed
SPOCC10,d,,b
SPPRES105PLUS,c,,b
COOCC10,e,,c
PAOCC10,e,,c
PAPRES105PLUS,e,c,c
MAOCC10,b,c,b
MAPRES10,d,,e
MAIND10,elementary and secondary schools,office supplies and stationery stores,national security and international affairs
sibs,c,,c
childs,c,,d
paeduc,e,c,b
speduc,c,c,b
degree,high school,,junior college
spdeg,high school,,junior college
dipged,high school diploma,high school diploma,high school diploma
race,white,white,white
RES16,farm,,city gt 250000
FAMDIF16,"divorce,separated",,"divorce,separated"
INCOM16,below average,,average
parborn,neither in u.s,both in u.s,not mother;fa.dk
preteen,c,,c
earnrs,c,d,e
income,$25000 or more,$15000 - 19999,lt $1000
xnorcsiz,"suburb, lrg city",city gt 250000,"city,50-250000"
srcbelt,"suburb, 12 lrgst",,other urban
size,84,23,40
partyid,not str republican,,other party
VOTE12,ineligible,,voted
IF12WHO,romney,,obama
PRES16,iap,,don't know
IF16WHO,trump,,clinton
natspac,too much,too much,about right
natenvir,too little,too little,about right
nateduc,too little,about right,about right
natarms,about right,too much,about right
nataid,too much,,about right
natmass,about right,too little,too little
natpark,about right,too little,too little
natchld,too little,,about right
natsci,about right,,too little
eqwlth,e,,e
tax,too high,about right,too high
libath,remove,not remove,remove
spkrac,not allowed,,not allowed
colrac,not allowed,not allowed,not allowed
libcom,not remove,,not remove
spkmil,not allowed,,not allowed
spkhomo,allowed,,allowed
colhomo,allowed,allowed,not allowed
libhomo,not remove,not remove,remove
spkmslm,not allowed,,not allowed
libmslm,remove,,not remove
cappun,oppose,favor,favor
gunlaw,favor,favor,favor
relig,orthodox-christian,,jewish
fund,liberal,,fundamentalist
RELIG16,orthodox-christian,catholic,none
spfund,moderate,moderate,moderate
prayer,disapprove,,approve
racopen,cant discriminate,cant discriminate,neither
affrmact,strongly oppose pref,,strongly support pref
wrkwayup,agree strongly,,disagree strongly
happy,very happy,pretty happy,not too happy
socrel,sev times a year,sev times a year,almost daily
socommun,never,,once a year
socfrend,sev times a year,sev times a year,once a year
socbar,once a year,,never
weekswrk,c,,e
joblose,not likely,,not likely
satjob,very satisfied,,a little dissat
richwork,continue working,stop working,continue working
class,middle class,middle class,lower class
rank,c,c,b
satfin,more or less,not at all sat,not at all sat
finalter,better,stayed same,better
wksubs,yes,,yes
WKSUBS1,yes,,no
wksups,no,yes,yes
WKSUPS1,no,,yes
abnomore,no,no,no
abpoor,no,,no
absingle,no,,no
chldidel,c,e,d
premarsx,not wrong at all,,always wrong
SUICIDE2,no,no,yes
SUICIDE3,no,no,yes
fear,yes,,no
HUNT1,neither hunts,neither hunts,respondent hunts
news,less than once wk,,everyday
tvhours,c,,e
coop,"friendly,interested",,"restless,impatient"
form,standard <x>,standard <x>,alternate <y>
fepresch,disagree,,agree
fefam,disagree,,agree
RACDIF3,yes,,yes
helppoor,e,c,c
helpnot,e,c,c
helpsick,e,b,d
helpblk,e,e,e
god,believe but doubts,,no way to find out
savesoul,no,,no
wlthblks,c,c,e
wlthhsps,c,,e
workwhts,c,,c
workhsps,c,,e
intlwhts,c,,c
intlblks,c,c,c
intlhsps,c,,e
marblk,neither favor nor oppose,strongly oppose,strongly oppose
MARAsian,neither favor nor oppose,,neither favor nor oppose
discaff,not very likely,not very likely,somewhat likely
yousup,d,c,e
spwksup,yes,,no
vigversn,e,e,d
CLOSETO1,e,b,c
CLOSETO2,e,,e
CLOSETO4,e,,c
SEETALK1,e,,c
SEETALK2,e,e,b
SEETALK3,e,e,e
SEETALK4,e,,e
SEETALK5,e,,b
MYPROBS1,e,,c
MYPROBS3,e,,c
DANGOTH2,e,e,e
DANGOTH4,e,,c
DANGSLF1,e,,d
DANGSLF4,e,e,e
DANGSLF5,e,,e
relpersn,modrte religious,,modrte religious
sprtprsn,very spiritual,not spiritual,very spiritual
othlang,yes,yes,yes
spklang,very well,poorly/hardly at all,very well
compuse,yes,yes,no
emailmin,e,e,c
emailhr,c,,c
wwwhr,c,,e
huclean,clean,,clean
wrktype,"regular, permanent employee","regular, permanent employee",paid by a temporary agency
waypaid,c,,c
moredays,c,,d
wrkhome,never,,more than once a week
hrsrelax,c,c,e
secondwk,no,,no
workdiff,strongly agree,,strongly agree
respect,agree,agree,strongly disagree
trustman,agree,,strongly agree
safehlth,agree,agree,strongly disagree
proudemp,agree,agree,disagree
prodctiv,agree,agree,disagree
toofewwk,often,never,often
opdevel,very true,,not at all true
hlpequip,somewhat true,not too true,not at all true
fringeok,somewhat true,very true,somewhat true
condemnd,somewhat true,,not at all true
promtefr,somewhat true,,somewhat true
cowrkint,somewhat true,,very true
jobsecok,very true,,somewhat true
suphelp,somewhat true,somewhat true,not too true
cowrkhlp,not too true,somewhat true,very true
manvsemp,quite bad,quite good,quite good
wkpraise,maybe,,maybe
rincblls,yes,yes,no
laidoff,no,,yes
trynewjb,not at all likely,not at all likely,very likely
wkracism,yes,,no
wksexism,no,,no
wkharoth,no,,yes
HEALTH1,excellent,,poor
hlthdays,c,e,c
backpain,yes,,no
hurtatwk,c,c,c
spvtrfair,somewhat true,very true,not at all true
phyeffrt,hard,,very hard
SATJOB1,somewhat satisfied,,somewhat satisfied
knowschd,4 weeks or more,,one week or less
usetech,c,c,c
hyperten,no,no,yes
diabetes,no,,yes
depress,no,,no
weight,c,,d
height,c,c,e
misswork,c,c,d
LIFEIN5,d,,b
notsmart,less than once a year,,less than once a year
satsoc,excellent,very good,very good
actssoc,excellent,very good,good
emoprobs,c,,d
ratepain,b,,d
abfelegl,it depends,it depends,it depends
ABSTATE1,easy,,neither easy nor hard
ABHELP1,yes,,no
ABHELP4,yes,yes,no
ABMEDGOV1,a woman and her medical professional should decide,,a woman and her medical professional should decide
abinspay,people should be able,people should not be able,people should not be able
WORKFOR1,government or government agency,for-profit company,non-profit or not-for-profit organization
stockval,e,e,d
extrayr,e,,e
numemps,e,,e
scifrom,the internet,,newspapers
seeksci,the internet,the internet,friends colleagues
nextgen,strongly agree,,strongly disagree
advfront,agree,agree,strongly agree
astrosci,sort of scientific,sort of scientific,very scientific
scibnfts,benefits greater,about equal if volunteered,harmful results greater
expdesgn,500 get the drug 500 dont,,500 get the drug 500 dont
exptext,correct wrong reason,correct wrong reason,wrong don t know
radioact,False,True,True
lasers,False,,False
condrift,True,True,True
colscinm,e,,e
hsmath,calculus,"general math, business, or vocational math",statistics probability
hsbio,yes,,no
hschem,yes,no,yes
nanowill,benefits greater,,harmful results greater
intintl,moderately interested,moderately interested,moderately interested
intmed,moderately interested,,very interested
intspace,moderately interested,,very interested
intmil,moderately interested,moderately interested,moderately interested
viszoo,c,c,e
vissci,c,,c
scientod,agree,,strongly agree
scientbe,strongly agree,,disagree
compwage,c,,b
empinput,no,,yes
emptrain,yes,,no
defpensn,yes,no,no
buyesop,i would be neither more nor less likely to buy from an employee-owned company,i would be neither more nor less likely to buy from an employee-owned company,i would be neither more nor less likely to buy from an employee-owned company
esopnot,i would be neutral,,i would definitely take the job without the esop (employee stock ownership plan) or cash profit sharing
company,a company in which the government owns the stock and appoints the management to run the company's operations,,a company whose stock is owned by the employees who appoint the management to run the company's operations
marcohab,married,married,na
meovrwrk,agree,,disagree
SATFAM7,completely satisfied,,completely dissatisfied
