feature_names,sample,qsampled,random_sample
OCC10,c,b,c
widowed,no,no,no
SPHRS1,e,e,e
COHRS1,e,,e
COHRS2,e,e,b
SPOCC10,e,,d
SPPRES10,e,e,b
SPPRES105PLUS,e,d,d
COOCC10,e,e,b
pawrkslf,someone else,,self-employed
PAOCC10,c,,b
MAOCC10,b,,c
MAIND10,"colleges and universities, including junior colleges",child day care services,fruit and vegetable preserving and specialty food manufacturing
sibs,c,,d
educ,d,c,a
paeduc,d,,c
speduc,e,c,b
coeduc,e,,b
padeg,graduate,lt high school,junior college
madeg,graduate,graduate,junior college
MAJOR1,nursing,,comm. disorders
sex,female,,male
race,white,,other
RES16,city gt 250000,50000 to 250000,city gt 250000
REG16,foreign,middle atlantic,new england
MOBILE16,different state,"same st,dif city",different state
INCOM16,far below average,,average
born,no,,yes
adults,1,2,5
income,$25000 or more,$25000 or more,lt $1000
rincome,$25000 or more,,$3000 to 3999
INCOME16,$75000 to $89999,$40000 to 49999,$5 000 to 5 999
xnorcsiz,"suburb, lrg city","suburb, lrg city",open country
size,14,3,40
partyid,independent,,other party
IF16WHO,other,clinton,other
natspac,about right,too little,about right
natheal,about right,,too little
natcrime,too little,about right,about right
nateduc,too much,about right,about right
natrace,about right,too little,about right
nataid,too much,too little,about right
natfare,too much,too much,about right
natchld,about right,,about right
natsci,about right,,too little
natenrgy,about right,,too little
cappun,favor,favor,favor
courts,not harsh enough,,not harsh enough
Jew,reform,conservative,conservative
attend,sevrl times a yr,sevrl times a yr,sevrl times a yr
RELIG16,jewish,protestant,catholic
Jew16,reform,,orthodox
raclive,yes,,yes
happy,pretty happy,pretty happy,very happy
fair,depends,fair,depends
trust,can trust,,can't be too careful
conbus,only some,hardly any,a great deal
coneduc,hardly any,,hardly any
confed,only some,,only some
conlabor,only some,only some,only some
conpress,hardly any,only some,hardly any
contv,hardly any,,only some
conjudge,a great deal,only some,a great deal
consci,a great deal,,only some
conlegis,only some,,hardly any
obey,4th important,2nd important,4th important
thnkself,2nd important,,2nd important
helpoth,most important,2nd important,least important
socrel,almost daily,,almost daily
socfrend,sev times a mnth,,once a year
socbar,never,sev times a mnth,once a year
aged,a bad idea,,depends
partfull,full-time,full-time,part-time
joblose,not likely,,not likely
jobfind,somewhat easy,somewhat easy,very easy
rank,c,,b
finrela,above average,,above average
wksup,no,no,yes
WKSUP1,no,no,no
UNION1,neither belongs,,neither belongs
chldidel,e,c,b
pillok,strongly agree,,agree
teensex,sometimes wrong,,always wrong
pornlaw,illegal under 18,,illegal under 18
xmovie,no,,no
polhitok,yes,,no
polabuse,no,,yes
polescap,no,yes,yes
polattak,no,yes,no
tvhours,e,,d
phone,phone in home,refused,phone elsewhere
coop,"friendly,interested","friendly,interested","restless,impatient"
comprend,good,,good
fechld,agree,,agree
fepresch,agree,strongly disagree,agree
fefam,strongly disagree,,agree
RACDIF3,no,yes,yes
helppoor,c,c,c
savesoul,no,no,yes
numcong,e,,c
wlthwhts,c,c,e
wlthhsps,c,c,e
intlhsps,c,,e
liveblks,neither favor nor oppose,,strongly oppose
marhisp,strongly favor,,oppose
yousup,e,c,c
fejobaff,for,,against
CLOSETO5,e,,d
SEETALK1,e,e,d
MYPROBS3,e,e,e
MYPROBS5,e,e,d
SEVERE2,e,,e
SEVERE3,e,,e
SEVERE4,e,,c
DANGOTH2,e,,e
DANGOTH5,e,e,d
DANGSLF1,e,e,e
DANGSLF3,e,e,e
relpersn,very religious,,very religious
OTHLANG2,romanian,,romanian
spklang,very well,well,very well
betrlang,language 1,,language 2
emailhr,c,,e
wwwhr,d,,c
wwwmin,c,e,d
waypaid,c,c,c
wrksched,day shift,,afternoon shift
moredays,d,c,e
mustwork,no,no,yes
wrkhome,worker works mainly at home,about once a week,more than once a week
famwkoff,somewhat hard,,very hard
wkvsfam,sometimes,sometimes,often
famvswk,sometimes,,sometimes
secondwk,no,no,no
learnnew,strongly agree,strongly agree,disagree
workfast,agree,agree,strongly disagree
workdiff,strongly agree,,disagree
overwork,agree,agree,strongly agree
knowwhat,strongly agree,agree,strongly disagree
myskills,agree,,agree
safetywk,strongly agree,,strongly disagree
safehlth,agree,agree,disagree
proudemp,strongly agree,strongly agree,disagree
partteam,"yes, i work as part of a team","yes, i work as part of a team","yes, i work as part of a team"
