feature_names,sample,qsampled,random_sample
wrkstat,working fulltime,keeping house,school
wrkslf,someone else,,someone else
wrkgovt,private,private,government
COHRS1,e,e,a
PAPRES10,e,,b
PAIND10,e,e,b
MAOCC10,c,,d
MAPRES10,b,c,c
MAPRES105PLUS,b,c,c
paeduc,e,d,d
degree,high school,junior college,junior college
madeg,high school,high school,bachelor
dipged,high school diploma,,ged
sex,male,female,male
race,white,white,white
RES16,town lt 50000,town lt 50000,"country,nonfarm"
MOBILE16,same city,same city,different state
FAMILY16,mother,,male relative
INCOM16,far below average,,far above average
born,yes,yes,no
preteen,c,,e
unrelat,e,e,c
earnrs,c,b,d
income,$25000 or more,$25000 or more,$25000 or more
rincome,$25000 or more,,$8000 to 9999
INCOME16,$50000 to 59999,,$5 000 to 5 999
region,middle atlantic,south atlantic,mountain
srcbelt,other urban,,other urban
size,24,,41
IF12WHO,obama,romney,obama
natarms,too little,,about right
natfare,too much,too much,about right
natroad,too little,,about right
natchld,too little,too little,about right
eqwlth,b,c,d
colath,not allowed,,not allowed
libath,not remove,,not remove
libcom,not remove,remove,remove
spkmil,not allowed,allowed,not allowed
spkhomo,allowed,,allowed
colhomo,allowed,,allowed
libhomo,not remove,,remove
spkmslm,not allowed,,not allowed
colmslm,not allowed,not allowed,"yes, allowed"
libmslm,remove,,not remove
cappun,favor,,favor
gunlaw,favor,,favor
courts,not harsh enough,not harsh enough,not harsh enough
attend,every week,,2-3x a month
reliten,strong,not very strong,strong
postlife,yes,yes,no
RELIG16,catholic,,protestant
bible,book of fables,inspired word,inspired word
health,excellent,,fair
helpful,lookout for self,,helpful
conclerg,only some,only some,hardly any
coneduc,hardly any,,a great deal
conpress,hardly any,,only some
conmedic,only some,hardly any,hardly any
consci,a great deal,,hardly any
conarmy,a great deal,,only some
popular,least important,,most important
thnkself,3rd important,most important,most important
helpoth,most important,,least important
aged,a good idea,,a bad idea
partfull,full-time,,part-time
richwork,continue working,,stop working
rank,c,d,a
satfin,more or less,,more or less
wksub,yes,yes,no
wksubs,yes,,no
WKSUBS1,yes,yes,no
wksups,no,,no
WKSUPS1,no,yes,no
unemp,no,yes,yes
abdefect,yes,,no
abhlth,yes,,no
abpoor,no,,no
abrape,yes,,no
xmarsex,always wrong,,always wrong
xmovie,no,,no
polescap,no,,no
owngun,no,,no
phone,cellphone,,cellphone
form,standard <x>,alternate <y>,standard <x>
helppoor,b,c,c
god,know god exists,know god exists,know god exists
reborn,no,no,no
yousup,c,c,e
seriousp,very serious,very serious,not at all serious
wayraise,somewhat likely,,not at all likely
breakdwn,very likely,somewhat likely,not very likely
physill,very likely,,not at all likely
imprvtrt,very likely,very likely,somewhat likely
vignei,definitely unwilling,probably unwilling,probably willing
vigsoc,probably willing,probably unwilling,probably unwilling
vigfrnd,definitely willing,,probably unwilling
hurtself,very likely,,not likely at all
meddoc,yes,,yes
mentloth,yes,yes,no
sphealer,no,,yes
rxmed,yes,,no
mentlhos,yes,no,yes
dofirst,talk to family and friends about it,talk to family and friends about it,"go to a therapist, or counselor, like a psychologist, social worker, or other mental health professional for h"
mustdoc,yes,yes,yes
mustmed,yes,,no
musthosp,yes,yes,yes
dangroth,yes,yes,no
KNWMW1,female,,female
CLOSETO1,c,,e
CLOSETO4,e,e,d
CLOSETO5,e,,b
SEETALK3,e,e,c
SEETALK4,e,,d
SEETALK5,e,e,d
MHTREAT1,no,,unsure
MYPROBS4,e,,c
MYPROBS5,e,e,c
SEVERE1,c,d,d
SEVERE2,e,,b
SEVERE3,e,e,d
SEVERE4,e,e,c
DANGOTH2,e,e,d
DANGOTH5,e,,d
DANGSLF2,e,,d
DANGSLF3,e,e,e
DANGSLF4,e,e,e
MCSDS1,True,False,True
MCSDS2,False,,False
MCSDS3,True,True,True
MCSDS4,False,,False
MCSDS6,False,,True
MCSDS7,True,,False
relpersn,modrte religious,,modrte religious
emailmin,e,,e
wwwhr,e,,c
huclean,so-so,,very clean
wrktype,"regular, permanent employee","regular, permanent employee","on-call, work only when called to work"
wrksched,day shift,,rotating shifts
mustwork,yes,no,no
wrkhome,never,,about once a month
famwkoff,very hard,,somewhat hard
secondwk,yes,no,yes
myskills,agree,,disagree
safetywk,agree,,agree
safehlth,disagree,agree,disagree
wksmooth,strongly disagree,,agree
trdunion,disagree,,disagree
wkdecide,sometimes,,sometimes
promteok,not at all true,,somewhat true
opdevel,not at all true,,not too true
haveinfo,not at all true,,very true
fringeok,somewhat true,,not at all true
wrktime,not at all true,not at all true,not too true
cowrkhlp,somewhat true,very true,very true
manvsemp,neither good nor bad,,quite bad
handmove,yes,yes,yes
wkpraise,maybe,yes,yes
laidoff,no,no,no
JOBFIND1,not easy at all to find similar job,,very easy to find similar job
wkharoth,no,,no
physhlth,c,c,d
mntlhlth,c,,c
backpain,no,,no
painarms,no,yes,yes
strredpg,yes,no,no
slpprblm,sometimes,,rarely
SATJOB1,somewhat satisfied,somewhat satisfied,very satisfied
usetech,c,,c
diabetes,no,no,yes
depress,no,yes,yes
weight,b,,c
height,c,c,e
misswork,c,c,d
LIFEIN5,c,,b
disrspct,almost every day,a few times a year,less than once a year
poorserv,a few times a month,,at least once a week
afraidof,never,never,a few times a month
actssoc,good,very good,very good
physacts,completely,completely,not at all
abmelegl,it depends,should,should
ABSTATE2,stay the same as now,,make it harder
ABHELP4,yes,,no
natviews,strongly agree,,somewhat agree
nataccess,somewhat agree,,somewhat agree
nattime,strongly disagree,,strongly agree
natsat,somewhat agree,strongly agree,somewhat disagree
