feature_names,sample,qsampled,random_sample
ptsd1,2,2,5
ptsd2,1,2,4
ptsd4,1,4,1
ptsd6,2,3,5
ptsd12,3,2,3
ptsd13,2,1,2
ptsd14,2,3,2
ptsd15,2,3,2
ptsd16,2,2,4
ptsd17,3,4,5
ptsd18,2,1,2
ptsd20,1,4,2
ptsd21,1,1,3
ptsd27,2,2,4
ptsd28,2,3,1
ptsd31,3,1,1
ptsd33,2,3,5
ptsd34,2,,1
ptsd35,3,5,5
ptsd37,3,,3
ptsd39,3,1,2
ptsd43,3,2,4
ptsd46,1,1,5
ptsd51,2,1,2
ptsd52,2,2,2
ptsd54,1,2,3
ptsd57,3,4,4
ptsd58,3,3,2
ptsd59,2,,1
ptsd64,2,2,1
ptsd65,3,,3
ptsd68,2,,4
ptsd69,2,2,4
ptsd70,2,1,2
ptsd71,2,2,4
ptsd73,2,1,5
ptsd74,2,4,5
ptsd75,2,2,2
ptsd79,3,2,3
ptsd84,2,4,2
ptsd86,3,3,2
ptsd88,2,3,5
ptsd93,3,,3
ptsd97,2,2,5
ptsd98,2,3,2
ptsd99,3,4,2
ptsd104,4,3,1
ptsd106,3,3,4
ptsd108,3,3,1
ptsd111,2,1,4
ptsd113,2,2,4
ptsd118,2,1,4
ptsd128,2,2,3
ptsd129,1,1,4
ptsd130,2,2,4
ptsd131,3,3,1
ptsd133,2,1,2
ptsd134,2,2,5
ptsd136,2,,3
ptsd137,2,2,1
ptsd138,3,1,3
ptsd141,3,3,4
ptsd143,2,4,5
ptsd145,3,3,3
ptsd146,2,1,2
ptsd147,2,4,2
ptsd148,2,1,4
ptsd152,3,1,3
ptsd155,2,3,1
ptsd156,2,,1
ptsd157,2,2,1
ptsd158,2,2,1
ptsd161,2,3,5
ptsd162,1,3,2
ptsd163,2,5,5
ptsd164,3,1,3
ptsd165,3,3,1
ptsd167,3,2,2
ptsd169,2,2,5
ptsd170,2,5,2
ptsd174,2,1,2
ptsd177,3,,3
ptsd185,3,1,2
ptsd187,2,2,2
ptsd189,2,2,4
ptsd190,2,1,4
ptsd191,2,1,3
ptsd192,2,1,3
ptsd197,1,1,4
ptsd200,2,1,2
ptsd201,3,,2
ptsd202,2,1,3
ptsd203,2,3,4
ptsd204,3,,4
ptsd205,3,,3
ptsd209,2,3,4
ptsd210,3,2,4
