feature_names,sample,qsampled,random_sample
ptsd4,3,3,1
ptsd6,3,3,5
ptsd12,4,4,4
ptsd15,3,3,5
ptsd22,2,4,2
ptsd24,3,2,3
ptsd25,3,4,1
ptsd28,3,1,3
ptsd30,4,2,5
ptsd33,5,4,2
ptsd35,2,2,2
ptsd36,3,2,2
ptsd38,3,3,4
ptsd39,3,4,1
ptsd40,4,1,4
ptsd44,3,3,5
ptsd47,5,1,1
ptsd49,3,3,3
ptsd50,3,,2
ptsd51,4,4,1
ptsd52,2,,3
ptsd53,3,,2
ptsd54,3,1,2
ptsd56,3,3,3
ptsd59,2,1,4
ptsd60,4,,5
ptsd63,1,1,1
ptsd65,4,3,2
ptsd68,4,,5
ptsd69,3,1,4
ptsd71,2,5,2
ptsd73,4,2,1
ptsd74,2,,5
ptsd75,5,,4
ptsd76,3,4,4
ptsd77,4,5,2
ptsd81,2,2,4
ptsd82,4,1,5
ptsd84,5,4,5
ptsd85,4,2,2
ptsd86,2,2,3
ptsd89,4,4,2
ptsd91,2,2,3
ptsd94,3,4,3
ptsd96,2,,5
ptsd100,4,2,4
ptsd102,2,3,5
ptsd104,4,5,2
ptsd105,3,2,2
ptsd106,3,3,4
ptsd107,2,1,4
ptsd108,4,2,1
ptsd110,4,2,4
ptsd111,2,2,4
ptsd114,4,1,4
ptsd115,2,1,4
ptsd116,2,4,4
ptsd118,2,1,1
ptsd120,3,2,1
ptsd123,3,4,1
ptsd125,4,2,2
ptsd126,1,,4
ptsd127,4,3,3
ptsd128,4,1,4
ptsd134,4,2,5
ptsd138,3,2,3
ptsd143,3,4,2
ptsd144,3,4,1
ptsd149,5,3,4
ptsd150,3,1,3
ptsd152,1,1,1
ptsd154,4,2,1
ptsd155,4,3,1
ptsd157,2,,1
ptsd159,1,2,5
ptsd160,1,1,2
ptsd162,3,2,5
ptsd163,3,4,4
ptsd167,2,4,1
ptsd169,4,3,3
ptsd174,3,4,5
ptsd175,4,3,2
ptsd176,4,2,2
ptsd179,3,1,3
ptsd181,3,1,2
ptsd182,2,1,3
ptsd183,3,1,4
ptsd184,4,1,2
ptsd185,3,1,1
ptsd187,1,3,4
ptsd188,1,1,2
ptsd189,1,2,3
ptsd190,1,1,3
ptsd192,4,1,3
ptsd193,4,,4
ptsd200,5,,4
ptsd203,5,5,5
ptsd204,5,3,1
ptsd205,4,,4
ptsd207,2,1,5
ptsd209,2,4,2
ptsd210,4,2,2
