feature_names,sample,qsampled,random_sample
HRS1,e,e,b
HRS2,e,e,a
OCC10,b,c,e
PRESTG105PLUS,d,,e
INDUS10,c,c,c
martype,marriage between a man and a woman,,marriage between people of the same gender
divorce,no,no,no
spwrksta,working fulltime,working fulltime,working parttime
COHRS1,e,,b
spwrkslf,someone else,,someone else
SPOCC10,b,,b
COOCC10,e,,b
PAPRES105PLUS,e,e,b
PAIND10,e,,c
MAPRES105PLUS,c,c,b
MAIND10,beauty salons,,fruit and vegetable preserving and specialty food manufacturing
sibs,c,c,d
paeduc,e,,a
coeduc,e,e,c
madeg,junior college,high school,lt high school
spdeg,bachelor,,lt high school
MAJOR1,finance,,medicine
dipged,high school diploma,,hs diploma after post hs classes
RES16,city gt 250000,50000 to 250000,town lt 50000
REG16,middle atlantic,middle atlantic,middle atlantic
FAMDIF16,"divorce,separated","divorce,separated",parent died
INCOM16,below average,below average,average
granborn,d,,c
hompop,5,2,8
teens,e,e,e
adults,3,,5
unrelat,c,c,e
earnrs,c,c,d
region,middle atlantic,pacific,pacific
size,2,,40
partyid,not str democrat,not str republican,other party
PRES12,obama,romney,romney
VOTE16,voted,,voted
natroad,about right,about right,about right
natmass,about right,about right,too little
natsci,too little,too little,about right
natcityy,too little,too much,about right
natfarey,about right,too little,about right
cappun,favor,favor,favor
courts,about right,,not harsh enough
grass,legal,,legal
fund,moderate,moderate,moderate
postlife,yes,,no
RELIG16,catholic,,jewish
FUND16,moderate,fundamentalist,moderate
sprel,catholic,orthodox-christian,other eastern
prayer,approve,,approve
bible,inspired word,,word of god
helpful,helpful,,lookout for self
conbus,only some,only some,a great deal
coneduc,only some,,a great deal
confed,hardly any,hardly any,hardly any
conlabor,only some,,hardly any
conmedic,only some,,only some
consci,a great deal,,a great deal
conlegis,only some,only some,hardly any
conarmy,a great deal,,only some
popular,least important,,least important
helpoth,2nd important,3rd important,most important
socrel,sev times a mnth,,once a year
socommun,once a month,once a month,never
socfrend,once a month,,once a year
socbar,sev times a year,never,once a month
aged,a bad idea,,depends
weekswrk,b,,b
rank,c,c,d
satfin,satisfied,,not at all sat
finalter,better,better,stayed same
wksubs,yes,,no
WKSUP1,yes,yes,yes
WKSUPS1,yes,yes,yes
parsol,much better,,much better
fepol,disagree,agree,agree
pillok,strongly disagree,disagree,strongly agree
sexeduc,favor,,favor
premarsx,not wrong at all,always wrong,sometimes wrong
teensex,always wrong,,almst always wrg
LETDIE1,yes,,no
SUICIDE1,yes,,yes
SUICIDE2,no,,no
