feature_names,sample,qsampled,random_sample
ptsd3,5,3,5
ptsd6,5,,5
ptsd7,4,2,2
ptsd8,4,2,2
ptsd9,5,4,2
ptsd12,4,3,3
ptsd15,4,2,5
ptsd16,5,4,2
ptsd17,5,5,2
ptsd22,5,1,3
ptsd24,4,2,4
ptsd25,4,3,1
ptsd26,4,2,4
ptsd29,5,2,5
ptsd35,3,,1
ptsd37,4,,3
ptsd42,4,,2
ptsd45,1,3,5
ptsd47,1,1,4
ptsd50,4,2,1
ptsd52,4,3,2
ptsd55,3,,3
ptsd57,5,,5
ptsd59,4,4,4
ptsd60,4,2,2
ptsd61,5,,1
ptsd62,1,,3
ptsd67,4,1,3
ptsd68,4,4,4
ptsd71,4,5,4
ptsd72,4,3,2
ptsd73,5,2,4
ptsd74,5,2,5
ptsd75,4,3,5
ptsd77,5,4,2
ptsd82,4,2,3
ptsd83,2,2,2
ptsd84,4,1,2
ptsd85,4,4,5
ptsd88,4,1,4
ptsd89,5,4,5
ptsd91,4,3,1
ptsd92,4,4,4
ptsd94,4,4,2
ptsd98,3,4,2
ptsd100,4,4,3
ptsd102,4,,1
ptsd103,2,3,4
ptsd105,4,2,2
ptsd106,4,,2
ptsd108,3,3,1
ptsd111,4,3,4
ptsd112,1,2,4
ptsd113,4,2,4
ptsd114,3,1,1
ptsd115,1,2,2
ptsd116,1,4,5
ptsd121,3,2,2
ptsd124,4,3,4
ptsd127,4,3,3
ptsd129,3,3,4
ptsd131,5,,5
ptsd132,5,4,2
ptsd133,4,2,2
ptsd134,4,5,4
ptsd135,4,2,3
ptsd140,4,5,1
ptsd141,4,2,4
ptsd147,4,3,1
ptsd148,4,,1
ptsd149,4,1,5
ptsd150,4,2,2
ptsd155,5,5,5
ptsd156,4,3,4
ptsd157,5,4,2
ptsd160,3,3,3
ptsd163,4,3,5
ptsd166,4,1,4
ptsd169,5,1,2
ptsd170,5,4,2
ptsd174,4,4,4
ptsd175,4,3,3
ptsd177,4,4,2
ptsd178,4,4,3
ptsd181,4,,1
ptsd182,5,2,2
ptsd185,4,3,4
ptsd186,4,3,2
ptsd187,4,3,3
ptsd190,3,2,3
ptsd191,4,2,2
ptsd195,5,3,4
ptsd196,4,3,4
ptsd197,4,2,5
ptsd203,5,3,1
ptsd207,3,2,4
ptsd209,4,4,5
ptsd210,4,,2
