feature_names,sample,qsampled,random_sample
wrkstat,working fulltime,,school
HRS1,c,,c
PRESTG10,d,c,d
martype,marriage between a man and a woman,marriage between a man and a woman,marriage between people of the same gender
divorce,no,,no
spwrkslf,someone else,someone else,self-employed
SPOCC10,c,,c
COOCC10,e,,b
pawrkslf,self-employed,someone else,someone else
PAPRES105PLUS,d,c,c
PAIND10,c,c,c
mawrkslf,someone else,someone else,someone else
sibs,c,,b
childs,c,c,b
age,c,,c
agekdbrn,d,c,a
paeduc,c,c,c
maeduc,d,c,b
speduc,c,,a
RES16,big-city suburb,,"country,nonfarm"
MOBILE16,different state,,different state
mawrkgrw,yes,,yes
born,yes,,yes
parborn,father only,both in u.s,mother only
granborn,c,d,e
hompop,4,,9
babies,e,c,c
teens,e,,e
unrelat,c,,d
earnrs,c,c,c
INCOME16,$150000 to $169999,,$5 000 to 5 999
RINCOM16,$90000 to $109999,,$10000 to 12499
xnorcsiz,"uninc,med city",smaller areas,"uninc,med city"
srcbelt,"suburb, 13-100",,other urban
partyid,"ind,near rep",not str republican,strong republican
VOTE12,voted,voted,voted
PRES12,romney,romney,other candidate (specify)
natheal,too little,too little,about right
natdrug,too little,about right,about right
natrace,too little,,about right
natarms,too little,,too much
natroad,too little,too little,too much
natenrgy,too little,about right,about right
grass,legal,,not legal
relig,none,,hinduism
attend,once a year,,2-3x a month
postlife,yes,,yes
sprel,catholic,protestant,moslem/islam
bible,inspired word,word of god,word of god
happy,very happy,,pretty happy
hapmar,very happy,,not too happy
helpful,helpful,,depends
fair,fair,fair,take advantage
trust,can't be too careful,,can trust
conbus,only some,only some,a great deal
conclerg,hardly any,only some,hardly any
coneduc,only some,,only some
confed,only some,a great deal,hardly any
contv,only some,,hardly any
conjudge,a great deal,,hardly any
conlegis,hardly any,hardly any,a great deal
popular,4th important,,most important
thnkself,most important,,least important
workhard,2nd important,,3rd important
helpoth,3rd important,2nd important,most important
socrel,almost daily,,sev times a mnth
aged,a good idea,,a bad idea
partfull,full-time,,full-time
joblose,not likely,,not likely
jobfind,somewhat easy,very easy,very easy
class,middle class,,upper class
rank,c,,b
satfin,more or less,,more or less
finrela,above average,above average,above average
wksub,yes,yes,no
wksubs,yes,yes,no
WKSUB1,yes,yes,no
wksups,no,,no
WKSUP1,yes,no,yes
WKSUPS1,no,no,no
unemp,no,,no
union,neither belongs,neither belongs,r belongs
parsol,about the same,,much worse
fepol,disagree,,disagree
chldidel,c,,d
pillok,disagree,,agree
spanking,agree,,agree
polabuse,no,,no
polescap,yes,,no
tvhours,c,,e
comprend,good,,poor
form,standard <x>,,standard <x>
random,b,e,b
fechld,strongly agree,agree,agree
fepresch,disagree,disagree,strongly disagree
fefam,disagree,disagree,strongly disagree
helpnot,d,,e
helpsick,c,b,d
reborn,no,no,yes
intlhsps,c,,e
marblk,strongly favor,strongly favor,favor
yousup,c,,e
CLOSETO1,e,e,b
CLOSETO4,e,e,c
SEETALK1,e,e,e
SEETALK2,e,,b
SEETALK4,e,,b
MYPROBS2,e,c,d
MYPROBS3,e,,d
MYPROBS5,e,e,c
SEVERE1,e,,a
SEVERE2,e,,b
SEVERE4,e,e,c
SEVERE5,e,,d
DANGOTH1,e,e,e
