feature_names,sample,qsampled,random_sample
ptsd2,2,3,2
ptsd4,3,2,3
ptsd6,3,3,5
ptsd9,3,3,2
ptsd11,2,4,1
ptsd12,3,4,1
ptsd14,3,3,4
ptsd16,3,3,5
ptsd17,3,3,2
ptsd22,2,3,2
ptsd24,3,3,1
ptsd27,4,3,4
ptsd28,4,4,1
ptsd29,4,3,1
ptsd30,3,,5
ptsd31,3,3,1
ptsd32,3,3,5
ptsd34,3,5,4
ptsd36,3,3,1
ptsd37,3,4,2
ptsd39,3,3,2
ptsd42,3,2,1
ptsd43,2,2,4
ptsd44,3,,2
ptsd45,3,5,1
ptsd48,3,,1
ptsd51,2,3,3
ptsd52,3,3,3
ptsd56,3,2,3
ptsd59,3,2,4
ptsd62,1,1,2
ptsd63,1,1,4
ptsd68,3,3,2
ptsd69,3,2,4
ptsd70,3,4,5
ptsd71,2,5,5
ptsd72,4,,2
ptsd74,4,2,3
ptsd78,3,4,2
ptsd88,3,2,2
ptsd93,2,2,3
ptsd102,3,1,5
ptsd106,3,2,2
ptsd112,4,2,5
ptsd116,1,2,2
ptsd122,4,1,2
ptsd125,3,4,4
ptsd127,3,2,4
ptsd128,3,2,2
ptsd130,4,,4
ptsd134,3,1,4
ptsd137,3,3,4
ptsd138,3,3,3
ptsd142,3,1,4
ptsd143,3,,1
ptsd144,3,3,1
ptsd146,4,,5
ptsd147,3,3,3
ptsd149,2,,1
ptsd150,3,2,4
ptsd154,3,2,5
ptsd159,4,4,2
ptsd161,3,2,2
ptsd163,2,4,4
ptsd166,3,3,2
ptsd167,3,4,4
ptsd168,4,4,1
ptsd171,3,1,4
ptsd175,3,3,1
ptsd176,3,3,5
ptsd177,3,1,1
ptsd178,3,3,4
ptsd179,3,2,3
ptsd185,4,1,1
ptsd186,3,2,3
ptsd187,4,2,1
ptsd188,4,2,2
ptsd191,3,2,1
ptsd192,3,5,2
ptsd194,3,4,2
ptsd195,3,4,4
ptsd200,5,4,3
ptsd201,3,1,4
ptsd204,3,2,2
ptsd205,3,,2
ptsd206,2,,3
ptsd207,3,3,4
ptsd209,3,3,4
ptsd210,3,4,3
