feature_names,sample,qsampled,random_sample
wrkstat,working fulltime,retired,school
HRS1,c,c,e
HRS2,e,e,e
wrkslf,someone else,,self-employed
wrkgovt,private,private,government
PRESTG10,c,,b
INDUS10,c,,b
widowed,no,no,yes
SPHRS1,e,c,d
COOCC10,e,e,c
pawrkslf,someone else,,self-employed
PAOCC10,c,,c
PAPRES10,c,,b
PAPRES105PLUS,b,,e
PAIND10,d,c,d
MAPRES105PLUS,c,,c
MAIND10,bowling centers,elementary and secondary schools,national security and international affairs
sibs,c,,c
age,d,c,b
paeduc,c,,b
speduc,e,c,b
coeduc,e,,a
padeg,high school,lt high school,junior college
dipged,high school diploma,,high school diploma
MOBILE16,"same st,dif city",,same city
mawrkgrw,yes,,no
INCOM16,average,average,above average
born,yes,,no
parborn,both in u.s,both in u.s,both in u.s
babies,c,c,e
preteen,c,,d
teens,c,,e
adults,1,,5
earnrs,c,c,e
income,$25000 or more,$5000 to 5999,$3000 to 3999
rincome,$25000 or more,$20000 - 24999,$4000 to 4999
INCOME16,$35000 to 39999,$40000 to 49999,$3 000 to 3 999
RINCOM16,$35000 to 39999,$30000 to 34999,$10000 to 12499
xnorcsiz,"uninc,lrg city","suburb, lrg city",city gt 250000
srcbelt,"suburb, 12 lrgst",,"suburb, 12 lrgst"
size,17,,111
VOTE12,voted,did not vote,ineligible
natheal,too little,too little,about right
nateduc,about right,,about right
nataid,about right,about right,about right
natroad,too little,about right,about right
natmass,about right,too little,about right
eqwlth,e,,e
colath,allowed,,not allowed
libath,not remove,not remove,remove
colcom,not fired,,fired
libmil,not remove,,remove
libhomo,not remove,,not remove
spkmslm,not allowed,not allowed,"yes, allowed"
colmslm,not allowed,,not allowed
libmslm,not remove,,not remove
gunlaw,favor,oppose,favor
relig,catholic,protestant,orthodox-christian
reliten,not very strong,no religion,not very strong
pray,several times a day,,once a week
bible,inspired word,,other
raclive,yes,,no
wrkwayup,agree strongly,agree strongly,neither agree nor disagree
health,good,,poor
life,routine,routine,dull
socrel,sev times a week,,once a year
socommun,sev times a mnth,,once a month
socfrend,sev times a mnth,,once a year
weekswrk,c,,e
partfull,full-time,full-time,full-time
joblose,not likely,,not too likely
satjob,mod. satisfied,,very dissatisfied
rank,d,c,c
finrela,below average,,far below average
wksub,yes,,no
WKSUB1,yes,yes,yes
wksup,no,,yes
fepol,agree,disagree,disagree
abdefect,yes,yes,no
abhlth,yes,,yes
abrape,yes,,yes
absingle,yes,yes,yes
abany,yes,,yes
chldidel,c,c,c
sexeduc,favor,,favor
divlaw,more difficult,,stay same
xmarsex,always wrong,almst always wrg,always wrong
homosex,always wrong,,almst always wrg
pistol,no,,yes
rifle,no,no,no
HUNT1,neither hunts,neither hunts,respondent hunts
phone,cellphone,,phone in home
form,standard <x>,standard <x>,standard <x>
random,c,,c
fechld,disagree,,agree
RACDIF1,no,,no
RACDIF2,no,,no
RACDIF3,yes,,no
helppoor,e,,c
helpnot,e,,b
god,know god exists,,no way to find out
numcong,e,c,c
wlthwhts,c,c,e
wlthblks,c,,e
wlthhsps,c,e,e
workwhts,c,c,e
intlhsps,c,,e
liveblks,oppose,,favor
marblk,neither favor nor oppose,,neither favor nor oppose
marhisp,neither favor nor oppose,neither favor nor oppose,strongly favor
marwht,neither favor nor oppose,,oppose
racwork,mostly white,half white-black,mostly black
discaff,somewhat likely,,not very likely
yousup,e,c,e
discaffm,somewhat likely,,somewhat unlikely
vigversn,e,e,c
CLOSETO1,e,,d
CLOSETO2,e,e,d
CLOSETO5,e,,d
SEETALK2,e,,d
SEETALK4,e,,e
MYPROBS2,e,e,d
MYPROBS5,e,,e
SEVERE1,e,,a
SEVERE2,e,,d
SEVERE3,e,e,b
SEVERE4,e,e,e
