feature_names,sample,qsampled,random_sample
HRS2,e,e,a
OCC10,e,,c
PRESTG10,e,e,e
PRESTG105PLUS,e,,e
SPHRS2,e,,c
SPOCC10,e,,b
SPPRES105PLUS,e,e,d
PAOCC10,e,,c
PAPRES105PLUS,e,,d
MAOCC10,e,,d
MAPRES105PLUS,e,c,d
childs,e,b,d
educ,c,c,c
paeduc,e,,b
maeduc,e,c,a
sex,female,female,male
REG16,middle atlantic,,e. sou. central
INCOM16,average,below average,above average
granborn,e,,d
hompop,1,2,11
preteen,c,c,c
teens,c,c,e
region,middle atlantic,w. nor. central,e. nor. central
xnorcsiz,"suburb, lrg city","uninc,lrg city","uninc,med city"
size,14,5,43
natpark,about right,about right,about right
natenrgy,too little,,too much
nathealy,too little,,too much
natdrugy,too little,,too much
nateducy,too little,too much,about right
natracey,too little,about right,too much
nataidy,too much,too much,about right
spkath,allowed,allowed,not allowed
libcom,remove,remove,not remove
spkmil,not allowed,,allowed
libhomo,not remove,,not remove
spkmslm,not allowed,not allowed,not allowed
colmslm,not allowed,,not allowed
libmslm,remove,remove,remove
courts,too harsh,,not harsh enough
relig,none,,native american
fund,liberal,liberal,fundamentalist
prayer,disapprove,,disapprove
bible,inspired word,,inspired word
wrkwayup,disagree somewhat,disagree somewhat,neither agree nor disagree
health,good,,good
socbar,once a year,never,never
weekswrk,e,c,e
fepol,disagree,disagree,agree
abdefect,yes,,yes
abnomore,yes,yes,no
abpoor,yes,yes,no
absingle,yes,yes,yes
homosex,not wrong at all,,almst always wrg
LETDIE1,yes,,yes
SUICIDE1,yes,no,yes
SUICIDE3,no,no,no
fear,no,no,yes
owngun,refused,no,refused
shotgun,refused,no,refused
rowngun,refused,yes,yes
hunt,neither,neither,both
HUNT1,neither hunts,,respondent hunts
news,few times a week,never,everyday
phone,cellphone,phone in home,no phone
coop,cooperative,cooperative,cooperative
comprend,good,good,fair
random,e,c,b
fechld,agree,,agree
fefam,disagree,,strongly disagree
RACDIF4,no,no,no
helppoor,e,,b
helpsick,e,e,d
helpblk,e,e,e
reborn,no,no,yes
savesoul,no,no,yes
numcong,e,,d
wlthwhts,e,c,e
wlthblks,e,,c
workwhts,c,,c
workblks,c,,e
workhsps,c,c,e
intlwhts,c,,c
liveblks,strongly favor,neither favor nor oppose,neither favor nor oppose
marblk,strongly favor,neither favor nor oppose,neither favor nor oppose
MARAsian,neither favor nor oppose,neither favor nor oppose,favor
yousup,e,e,d
discaffw,very likely,,somewhat likely
vigversn,e,e,b
CLOSETO1,e,b,d
CLOSETO2,e,,d
CLOSETO5,e,,c
SEETALK3,e,,b
SEETALK4,e,e,d
SEETALK5,e,,d
