feature_names,sample,qsampled,random_sample
wrkstat,keeping house,retired,school
evwork,yes,yes,no
wrkslf,someone else,,someone else
OCC10,c,c,e
PRESTG10,c,,c
INDUS10,c,d,e
widowed,no,no,no
SPHRS2,e,e,d
cowrksta,working fulltime,,school
COHRS1,d,,d
SPPRES10,c,,c
COOCC10,d,c,d
COIND10,not specified manufacturing industries,truck transportation,other health care services
PAOCC10,d,d,d
MAOCC10,c,c,c
MAPRES105PLUS,c,,d
age,c,c,d
educ,c,c,b
paeduc,c,,a
maeduc,c,,a
speduc,e,,b
coeduc,c,e,c
padeg,high school,lt high school,graduate
madeg,high school,high school,junior college
sex,female,male,male
RES16,city gt 250000,,city gt 250000
MOBILE16,"same st,dif city",same city,same city
FAMILY16,mother & father,mother & father,father & stpmother
mawrkgrw,yes,yes,no
born,yes,yes,yes
parborn,both in u.s,both in u.s,both in u.s
babies,d,,e
preteen,d,d,e
adults,2,2,2
income,$25000 or more,,$4000 to 4999
region,middle atlantic,south atlantic,south atlantic
size,17,7,71
partyid,strong republican,"ind,near rep",independent
VOTE12,voted,voted,voted
VOTE16,voted,,did not vote
PRES16,don't know,,don't know
natenvir,too little,,about right
natarms,about right,too little,about right
nataid,about right,,about right
natfare,too little,about right,about right
natpark,about right,about right,about right
natsci,too little,,about right
cappun,favor,,favor
relig,catholic,protestant,jewish
fund,moderate,fundamentalist,moderate
postlife,yes,yes,yes
RELIG16,catholic,,catholic
corel,none,,none
cofund,liberal,,fundamentalist
prayer,disapprove,disapprove,approve
bible,word of god,,book of fables
affrmact,oppose pref,strongly oppose pref,strongly oppose pref
wrkwayup,agree strongly,,neither agree nor disagree
happy,not too happy,,very happy
hapcohab,pretty happy,not too happy,not too happy
helpful,helpful,lookout for self,lookout for self
fair,fair,fair,depends
trust,can't be too careful,,can't be too careful
confinan,a great deal,hardly any,a great deal
conbus,a great deal,,only some
conclerg,only some,hardly any,hardly any
conlabor,only some,,a great deal
conpress,only some,a great deal,only some
contv,only some,,hardly any
conjudge,a great deal,,only some
consci,a great deal,hardly any,only some
conlegis,a great deal,a great deal,a great deal
conarmy,a great deal,only some,a great deal
popular,least important,,least important
workhard,3rd important,,2nd important
socbar,once a month,,sev times a week
aged,a good idea,,a bad idea
class,middle class,,working class
rank,a,,b
finrela,average,average,above average
WKSUB1,yes,yes,yes
WKSUBS1,yes,,no
WKSUP1,no,no,yes
UNION1,neither belongs,,neither belongs
fepol,disagree,,disagree
chldidel,c,c,d
premarsx,not wrong at all,,always wrong
xmovie,yes,yes,no
SUICIDE1,no,,no
SUICIDE2,no,no,yes
SUICIDE3,no,no,yes
polmurdr,no,no,no
polescap,yes,,no
news,everyday,never,everyday
coop,"friendly,interested",,"restless,impatient"
form,standard <x>,standard <x>,alternate <y>
fechld,agree,,agree
RACDIF3,no,,no
RACDIF4,no,no,no
helpnot,b,c,b
numcong,e,,c
wlthwhts,c,,e
wlthblks,c,,e
workwhts,c,,e
workhsps,c,c,e
intlhsps,c,c,e
liveblks,favor,neither favor nor oppose,strongly favor
MARAsian,oppose,,favor
marhisp,oppose,neither favor nor oppose,strongly oppose
marwht,favor,,neither favor nor oppose
fejobaff,strongly against,,strongly for
discaffm,somewhat likely,,somewhat likely
CLOSETO3,e,e,e
CLOSETO4,e,e,e
SEETALK1,e,,d
