feature_names,sample,qsampled,random_sample
ptsd1,4,2,5
ptsd2,3,2,4
ptsd4,4,4,1
ptsd5,1,4,2
ptsd6,4,3,5
ptsd7,4,2,2
ptsd9,5,1,2
ptsd10,4,2,1
ptsd11,3,2,3
ptsd12,3,2,1
ptsd16,4,4,2
ptsd19,4,2,2
ptsd21,2,1,3
ptsd22,4,3,1
ptsd24,4,3,3
ptsd25,3,4,4
ptsd28,3,3,1
ptsd30,5,3,1
ptsd34,4,1,5
ptsd35,5,2,4
ptsd36,4,,1
ptsd37,3,4,2
ptsd38,4,4,2
ptsd39,3,,1
ptsd41,3,,4
ptsd45,1,1,2
ptsd46,2,1,1
ptsd47,2,1,5
ptsd48,4,1,3
ptsd53,3,3,3
ptsd55,4,2,4
ptsd56,4,3,3
ptsd57,5,,2
ptsd61,5,1,4
ptsd62,2,1,1
ptsd63,2,2,4
ptsd66,3,,1
ptsd68,5,2,5
ptsd70,5,2,2
ptsd72,5,,3
ptsd74,3,5,2
ptsd76,5,2,2
ptsd78,5,5,5
ptsd81,4,4,4
ptsd82,5,2,5
ptsd83,5,,2
ptsd85,3,2,3
ptsd86,4,4,1
ptsd87,4,3,4
ptsd89,4,3,4
ptsd91,4,2,1
ptsd92,4,2,3
ptsd93,4,2,3
ptsd95,4,,3
ptsd96,5,1,4
ptsd98,5,4,1
ptsd100,5,2,2
ptsd101,5,4,5
ptsd102,5,,3
ptsd103,5,5,1
ptsd104,4,2,4
ptsd105,4,4,4
ptsd107,4,4,3
ptsd108,4,3,3
ptsd109,4,3,3
ptsd110,4,5,2
ptsd115,4,1,2
ptsd118,3,1,4
ptsd119,4,,2
ptsd120,4,2,4
ptsd122,3,1,4
ptsd123,4,1,4
ptsd127,4,,4
ptsd130,3,2,5
ptsd131,4,3,2
ptsd132,4,4,5
ptsd134,4,1,4
ptsd137,4,1,2
ptsd139,4,3,2
ptsd143,4,5,5
ptsd144,3,,4
ptsd147,5,2,2
ptsd148,4,3,2
ptsd153,4,,4
ptsd154,4,2,3
ptsd158,4,2,4
ptsd161,1,1,2
ptsd163,4,3,2
ptsd164,4,1,4
ptsd165,4,4,2
ptsd167,4,1,3
ptsd170,3,3,4
ptsd173,5,3,3
ptsd175,4,2,4
ptsd176,3,,4
ptsd179,3,1,1
ptsd180,4,3,2
ptsd181,4,,4
ptsd182,3,4,4
ptsd183,4,1,5
ptsd186,3,2,4
ptsd187,3,2,1
ptsd189,1,1,1
ptsd190,1,1,1
ptsd191,2,1,2
ptsd192,4,2,5
ptsd193,4,1,5
ptsd194,4,,1
ptsd195,5,,4
ptsd199,5,1,1
ptsd200,3,3,3
ptsd201,5,,1
ptsd203,4,,1
ptsd205,3,3,1
ptsd208,5,4,4
ptsd210,5,2,5
