feature_names,sample,qsampled,random_sample
wrkstat,working fulltime,working parttime,school
HRS2,e,,b
wrkgovt,private,private,government
OCC10,c,,e
PRESTG10,c,,a
INDUS10,a,,b
marital,married,married,married
martype,marriage between a man and a woman,,marriage between a man and a woman
divorce,no,yes,no
widowed,no,no,no
spwrkslf,someone else,,someone else
SPOCC10,c,,e
SPIND10, restaurants and other food services,banking and related activities,offices of optometrists
PAPRES10,c,c,a
PAPRES105PLUS,c,,d
MAPRES10,e,,e
MAIND10,hospitals,,"independent artists, performing arts, spectator sports, and related industries"
childs,c,,e
paeduc,b,,a
maeduc,e,,a
speduc,c,,e
spdeg,high school,,lt high school
dipged,high school diploma,,ged
sex,male,,male
race,white,white,white
RES16,50000 to 250000,"country,nonfarm",50000 to 250000
REG16,new england,e. sou. central,south atlantic
FAMILY16,mother & father,,mother & father
INCOM16,average,below average,below average
preteen,c,,e
teens,c,e,c
unrelat,c,e,e
income,$25000 or more,$25000 or more,lt $1000
rincome,$25000 or more,,$7000 to 7999
INCOME16,$90000 to $109999,,$60000 to 74999
xnorcsiz,"suburb, med city","city,50-250000",town gt 2500
srcbelt,"suburb, 13-100",,12 lrgst smsa's
size,56,,2099
partyid,not str democrat,,independent
IF12WHO,obama,obama,obama
PRES16,trump,trump,other candidate (specify)
natroad,too little,,too little
natsoc,too little,too little,too much
natmass,about right,about right,too little
natpark,about right,,too little
natchld,too much,too little,too much
natsci,about right,too little,too much
natenrgy,too little,,too little
natspacy,about right,too much,too little
natcrimy,about right,,too little
natdrugy,too little,too little,about right
natarmsy,about right,,too much
grass,legal,legal,legal
relig,protestant,,none
denom,other,afr meth ep zion,lutheran-dk which
other,"congregationalist, 1st congreg",,7th day adventist
fund,liberal,moderate,liberal
attend,once a year,,nrly every week
RELIG16,protestant,,jewish
spfund,moderate,,liberal
affrmact,oppose pref,strongly oppose pref,strongly support pref
wrkwayup,disagree somewhat,,agree strongly
happy,pretty happy,,not too happy
hapmar,pretty happy,,very happy
helpful,helpful,,helpful
fair,take advantage,,depends
trust,can't be too careful,can't be too careful,depends
confinan,a great deal,,only some
conclerg,only some,,a great deal
conlabor,only some,,only some
conmedic,only some,,only some
contv,only some,,only some
obey,4th important,,most important
workhard,most important,,2nd important
helpoth,2nd important,3rd important,most important
socrel,sev times a year,,once a month
weekswrk,c,c,e
partfull,full-time,full-time,part-time
rank,c,a,a
satfin,satisfied,,satisfied
wksub,yes,yes,no
wksubs,yes,,yes
WKSUBS1,yes,,no
wksup,no,,no
unemp,yes,,no
union,r belongs,,r and spouse belong
parsol,much better,,about the same
kidssol,somewhat better,,much worse
fepol,disagree,,disagree
premarsx,not wrong at all,,almst always wrg
teensex,almst always wrg,,always wrong
pornlaw,illegal under 18,,legal
spanking,agree,,strongly agree
SUICIDE1,no,yes,yes
SUICIDE3,no,,yes
phone,phone in home,phone in home,phone elsewhere
coop,cooperative,"friendly,interested","restless,impatient"
form,alternate <y>,alternate <y>,standard <x>
fechld,disagree,strongly agree,strongly disagree
fepresch,agree,strongly disagree,disagree
RACDIF1,yes,yes,yes
RACDIF4,no,no,no
helpnot,c,,b
helpsick,c,b,c
god,believe but doubts,some higher power,know god exists
reborn,no,,no
numcong,e,e,d
wlthblks,c,,e
workwhts,c,,c
workblks,c,,e
intlblks,c,c,c
intlhsps,c,e,c
liveblks,strongly oppose,favor,strongly favor
marblk,neither favor nor oppose,,strongly favor
MARAsian,neither favor nor oppose,,favor
marwht,neither favor nor oppose,neither favor nor oppose,favor
yousup,e,e,d
discaffw,somewhat likely,,very likely
fehire,neither agree nor disagree,agree,strongly agree
vigversn,c,,c
seriousp,very serious,,not at all serious
charactr,not at all likely,very likely,somewhat likely
imbalnce,very likely,,not very likely
godswill,not very likely,not at all likely,not at all likely
upsdowns,somewhat likely,very likely,not very likely
breakdwn,not very likely,,not very likely
viglabel,somewhat likely,,not at all likely
dectreat,not very able,,somewhat able
imprvtrt,somewhat likely,very likely,not likely at all
vignei,probably unwilling,probably willing,definitely unwilling
vigfrnd,probably willing,,probably willing
vigwork,probably unwilling,,probably willing
tlkfam,yes,yes,yes
tlkclrgy,yes,yes,yes
meddoc,yes,yes,yes
sphealer,no,no,no
otcmed,no,,no
rxmed,yes,,no
mentlhos,no,,yes
dofirst,go to a general medical doctor for help,,"go to a therapist, or counselor, like a psychologist, social worker, or other mental health professional for h"
mustmed,yes,,no
dangrslf,yes,yes,yes
