feature_names,sample,qsampled,random_sample
ptsd4,2,3,1
ptsd7,1,2,5
ptsd8,1,2,5
ptsd9,1,3,2
ptsd11,1,2,1
ptsd12,1,3,1
ptsd13,1,4,4
ptsd18,1,,5
ptsd20,1,1,2
ptsd21,1,1,2
ptsd22,1,1,3
ptsd23,1,4,1
ptsd26,1,,1
ptsd27,2,,4
ptsd28,1,4,1
ptsd29,1,3,1
ptsd33,1,4,5
ptsd34,2,4,4
ptsd43,5,,5
ptsd44,2,2,3
ptsd45,5,,3
ptsd47,3,2,5
ptsd52,1,,3
ptsd56,1,3,3
ptsd59,1,4,2
ptsd60,2,1,1
ptsd61,2,3,5
ptsd70,1,2,4
ptsd71,1,3,4
ptsd77,1,4,2
ptsd78,1,2,4
ptsd82,1,2,5
ptsd83,1,1,5
ptsd86,1,1,2
ptsd89,1,3,3
ptsd92,1,2,1
ptsd98,1,1,2
ptsd99,1,1,3
ptsd100,1,4,5
ptsd103,2,1,4
ptsd106,1,2,3
ptsd108,2,3,1
ptsd110,1,2,2
ptsd117,1,1,1
ptsd119,1,1,4
ptsd121,1,2,4
ptsd124,1,4,2
ptsd126,1,3,4
ptsd127,1,3,4
ptsd128,1,1,2
ptsd129,1,,3
ptsd134,1,3,4
ptsd140,1,1,4
ptsd147,1,4,4
ptsd148,1,2,4
ptsd153,1,2,1
ptsd154,1,5,2
ptsd157,1,1,5
ptsd158,1,3,3
ptsd159,2,,1
ptsd160,1,1,4
ptsd161,1,1,5
ptsd166,1,4,3
ptsd168,1,1,2
ptsd169,1,3,2
ptsd170,1,1,4
ptsd171,1,3,1
ptsd172,1,1,1
ptsd174,1,4,1
ptsd178,1,,4
ptsd180,1,4,4
ptsd187,2,4,2
ptsd188,1,2,1
ptsd193,1,2,2
ptsd196,1,1,5
ptsd198,1,2,4
ptsd200,2,2,2
ptsd201,1,2,3
ptsd202,2,3,5
ptsd203,1,1,2
ptsd205,2,2,2
ptsd207,2,2,4
ptsd208,1,1,3
ptsd209,1,,4
