feature_names,sample,qsampled,random_sample
ptsd1,5,4,5
ptsd2,2,2,4
ptsd3,5,,5
ptsd4,4,2,2
ptsd6,3,2,2
ptsd7,2,1,2
ptsd14,3,1,2
ptsd16,2,3,4
ptsd18,2,3,5
ptsd20,1,3,2
ptsd23,1,1,2
ptsd25,2,3,2
ptsd27,3,4,4
ptsd28,2,2,1
ptsd29,2,2,1
ptsd30,3,4,5
ptsd32,2,3,1
ptsd34,2,4,5
ptsd38,2,3,3
ptsd39,3,2,2
ptsd42,2,1,3
ptsd43,3,1,4
ptsd44,2,3,5
ptsd46,1,1,3
ptsd47,1,1,3
ptsd48,2,,1
ptsd51,1,1,3
ptsd55,2,3,4
ptsd58,2,2,2
ptsd59,2,1,1
ptsd60,2,,5
ptsd61,4,,4
ptsd65,3,2,3
ptsd66,4,,3
ptsd69,2,3,2
ptsd70,2,2,4
ptsd72,2,,5
ptsd73,3,4,5
ptsd76,2,1,2
ptsd77,3,3,3
ptsd79,4,5,2
ptsd82,2,2,2
ptsd85,3,,5
ptsd86,4,3,4
ptsd91,2,4,3
ptsd92,1,,2
ptsd93,2,2,4
ptsd94,3,3,2
ptsd96,2,1,2
ptsd97,1,1,3
ptsd98,2,3,1
ptsd100,3,3,4
ptsd103,2,3,4
ptsd105,3,3,2
ptsd109,3,3,3
ptsd111,2,2,4
ptsd112,1,,4
ptsd114,2,1,4
ptsd118,2,3,1
ptsd120,2,,1
ptsd125,3,3,1
ptsd126,4,,2
ptsd128,2,1,4
ptsd137,2,1,4
ptsd138,2,3,4
ptsd139,2,3,3
ptsd140,2,1,5
ptsd141,2,,3
ptsd142,2,3,2
ptsd144,2,,1
ptsd145,2,,2
ptsd148,3,3,4
ptsd150,1,,3
ptsd151,1,2,4
ptsd154,2,2,1
ptsd155,3,3,1
ptsd157,2,4,1
ptsd158,3,2,5
ptsd160,1,1,2
ptsd163,2,2,5
ptsd164,3,1,3
ptsd166,2,,1
ptsd168,2,4,3
ptsd169,1,1,5
ptsd170,1,4,2
ptsd171,2,1,4
ptsd172,2,1,2
ptsd174,1,5,4
ptsd176,3,4,3
ptsd177,2,2,2
ptsd178,2,3,3
ptsd182,2,2,2
ptsd183,4,2,2
ptsd184,3,3,3
ptsd185,3,1,3
ptsd186,3,3,3
ptsd190,1,1,1
ptsd191,2,2,3
ptsd192,2,4,4
ptsd196,2,2,5
ptsd197,2,4,1
ptsd198,2,2,4
ptsd199,3,4,5
ptsd202,2,,2
ptsd203,2,,2
ptsd204,2,,3
ptsd206,2,1,3
ptsd208,2,,5
ptsd209,1,4,5
ptsd211,4,2,1
